mission,filter,tile_id,path,file_format,naxis1,naxis2,pixscale_mas,ra_min,ra_max,dec_min,dec_max,corners_ra,corners_dec,coverage_mask_path,n_pix_total,n_pix_observed,n_pix_after_erosion
Euclid,NIR-J,TILE101550013,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101550013-A76DAE_20250515T201528.225616Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.8135942979724,150.09739550216585,3.108351888915243,3.3916560025487295,"[150.0973556696038, 149.81363413834617, 149.8135942979724, 150.09739550216585]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101550013.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101550014,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101550014-DE164E_20250515T184530.329414Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.0639373844724,150.34773858866586,3.108351888915243,3.3916560025487295,"[150.3476987561038, 150.06397722484618, 150.0639373844724, 150.34773858866586]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101550014.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101538497,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101538497-A05F48_20250515T183620.774342Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.881141462701,150.16452916478013,1.1083580112619618,1.391662124873849,"[150.16451387955027, 149.8811567509285, 149.881141462701, 150.16452916478013]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101538497.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101538498,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101538498-FF7091_20250516T025858.698545Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.131179544701,150.41456724678014,1.1083580112619618,1.391662124873849,"[150.41455196155027, 150.13119483292851, 150.131179544701, 150.41456724678014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101538498.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101538499,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101538499-FDF6C9_20250516T154953.415638Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.38121762670102,150.66460532878014,1.1083580112619618,1.391662124873849,"[150.66459004355028, 150.38123291492852, 150.38121762670102, 150.66460532878014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101538499.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101538500,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101538500-F96080_20250515T181958.740152Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.63125570870102,150.91464341078014,1.1083580112619618,1.391662124873849,"[150.91462812555028, 150.63127099692852, 150.63125570870102, 150.91464341078014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101538500.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539933,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539933-3C574F_20250515T182030.213918Z_00.00.fits,single_hdu,10200,10200,100.000000000008,148.8937422891215,149.1771627321495,1.3583572467269085,1.6416613604571544,"[149.17714438667153, 148.89376063819728, 148.8937422891215, 149.1771627321495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539933.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539934,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539934-BF531A_20250515T194339.403049Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.14380179652147,149.42722223954948,1.3583572467269085,1.6416613604571544,"[149.4272038940715, 149.14382014559726, 149.14380179652147, 149.42722223954948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539934.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539935,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539935-3C227D_20250515T211754.855976Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.39386130392148,149.6772817469495,1.3583572467269085,1.6416613604571544,"[149.67726340147152, 149.39387965299727, 149.39386130392148, 149.6772817469495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539935.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539936,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539936-39456A_20250516T062146.950465Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6439208113215,149.9273412543495,1.3583572467269085,1.6416613604571544,"[149.92732290887153, 149.64393916039728, 149.6439208113215, 149.9273412543495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539936.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539937,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539937-C55FD9_20250517T104446.188961Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.89398031872147,150.17740076174948,1.3583572467269085,1.6416613604571544,"[150.1773824162715, 149.89399866779726, 149.89398031872147, 150.17740076174948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539937.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539938,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539938-A5C6B9_20250516T142142.633773Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.14403982612149,150.4274602691495,1.3583572467269085,1.6416613604571544,"[150.42744192367152, 150.14405817519727, 150.14403982612149, 150.4274602691495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539938.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539939,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539939-F36C06_20250516T124532.775933Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.39409933352147,150.67751977654947,1.3583572467269085,1.6416613604571544,"[150.6775014310715, 150.39411768259725, 150.39409933352147, 150.67751977654947]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539939.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101539940,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101539940-DA663F_20250517T022333.442214Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.64415884092148,150.92757928394948,1.3583572467269085,1.6416613604571544,"[150.92756093847152, 150.64417718999727, 150.64415884092148, 150.92757928394948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101539940.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541373,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541373-9BA413_20250516T103026.677148Z_00.00.fits,single_hdu,10200,10200,100.000000000008,148.90933289037162,149.19279147915927,1.6083564820336467,1.8916605958492612,"[149.19277007168535, 148.90935430204385, 148.90933289037162, 149.19279147915927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541373.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541374,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541374-1576FF_20250517T064556.637713Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.1594185885716,149.44287717735926,1.6083564820336467,1.8916605958492612,"[149.44285576988534, 149.15944000024385, 149.1594185885716, 149.44287717735926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541374.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541375,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541375-5DDFFC_20250517T070541.052990Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.40950428667162,149.69296287545927,1.6083564820336467,1.8916605958492612,"[149.69294146798535, 149.40952569834386, 149.40950428667162, 149.69296287545927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541375.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541376,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541376-814C29_20250516T195936.382546Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6595899847716,149.94304857355925,1.6083564820336467,1.8916605958492612,"[149.94302716608533, 149.65961139644384, 149.6595899847716, 149.94304857355925]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541376.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541377,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541377-79427E_20250807T205620.686346Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.9096756828716,150.19313427165926,1.6083564820336467,1.8916605958492612,"[150.19311286418534, 149.90969709454384, 149.9096756828716, 150.19313427165926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541377.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541378,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541378-84A1AB_20250809T130032.458911Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.1597613810716,150.44321996985926,1.6083564820336467,1.8916605958492612,"[150.44319856238533, 150.15978279274384, 150.1597613810716, 150.44321996985926]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541378.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541379,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541379-564DFE_20250515T224527.937985Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4098470791716,150.69330566795927,1.6083564820336467,1.8916605958492612,"[150.69328426048534, 150.40986849084385, 150.4098470791716, 150.69330566795927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541379.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101541380,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101541380-D0DBE0_20250516T003643.766127Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.65993277727162,150.94339136605927,1.6083564820336467,1.8916605958492612,"[150.94336995858535, 150.65995418894386, 150.65993277727162, 150.94339136605927]","[1.6083564839619306, 1.6083564820336467, 1.8916605935810944, 1.8916605958492612]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101541380.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542814,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542814-4E91D6_20250517T033636.789196Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.1778790802335,149.46138122322697,1.8583557171529748,2.1416598310209465,"[149.4613567517169, 149.1779035565428, 149.1778790802335, 149.46138122322697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542814.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542815,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542815-AF7C6_20250809T143450.664447Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.42799573693352,149.71149787992698,1.8583557171529748,2.1416598310209465,"[149.7114734084169, 149.4280202132428, 149.42799573693352, 149.71149787992698]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542815.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542816,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542816-A3CDB5_20250808T170717.430835Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6781123936335,149.96161453662697,1.8583557171529748,2.1416598310209465,"[149.9615900651169, 149.6781368699428, 149.6781123936335, 149.96161453662697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542816.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542817,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542817-7A0529_20250808T171812.248621Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.9282290503335,150.21173119332695,1.8583557171529748,2.1416598310209465,"[150.21170672181688, 149.92825352664278, 149.9282290503335, 150.21173119332695]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542817.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542818,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542818-E9F65C_20250808T152142.353628Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.17834570703351,150.46184785002697,1.8583557171529748,2.1416598310209465,"[150.4618233785169, 150.1783701833428, 150.17834570703351, 150.46184785002697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542818.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542819,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542819-3A1CE9_20250809T132720.316747Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4284623637335,150.71196450672696,1.8583557171529748,2.1416598310209465,"[150.71194003521688, 150.42848684004278, 150.4284623637335, 150.71196450672696]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542819.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101542820,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101542820-196827_20250517T143728.454345Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.67857902043352,150.96208116342697,1.8583557171529748,2.1416598310209465,"[150.9620566919169, 150.6786034967428, 150.67857902043352, 150.96208116342697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101542820.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544254,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544254-FA5097_20250517T001318.440283Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.19918503083085,149.48273614062856,2.1083549520557,2.3916590659429904,"[149.48270860274937, 149.1992125741106, 149.19918503083085, 149.48273614062856]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544254.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544255,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544255-625E4E_20250808T075202.996101Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.44933741693083,149.73288852672854,2.1083549520557,2.3916590659429904,"[149.73286098884935, 149.44936496021057, 149.44933741693083, 149.73288852672854]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544255.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544256,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544256-96D8B2_20250808T170723.427027Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.69948980293086,149.98304091272857,2.1083549520557,2.3916590659429904,"[149.98301337484938, 149.6995173462106, 149.69948980293086, 149.98304091272857]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544256.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544257,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544257-551343_20250808T184917.790690Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.94964218903084,150.23319329882855,2.1083549520557,2.3916590659429904,"[150.23316576094936, 149.94966973231058, 149.94964218903084, 150.23319329882855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544257.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544258,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544258-B90A43_20250808T113005.265642Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.19979457513085,150.48334568492857,2.1083549520557,2.3916590659429904,"[150.48331814704937, 150.1998221184106, 150.19979457513085, 150.48334568492857]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544258.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544259,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544259-1DA80D_20250809T162403.693485Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.44994696123084,150.73349807102855,2.1083549520557,2.3916590659429904,"[150.73347053314936, 150.44997450451058, 150.44994696123084, 150.73349807102855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544259.fits.gz,104040000,103632400,103632400
Euclid,NIR-Y,TILE101544260,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-Y_TILE101544260-767454_20250517T223908.250503Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.70009934723083,150.98365045702855,2.1083549520557,2.3916590659429904,"[150.98362291914935, 150.70012689051057, 150.70009934723083, 150.98365045702855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-Y_TILE101544260.fits.gz,104040000,103632400,103632400
