found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,gaia_bright_veto
JWST F115W,F115W_A3_0204878,150.00148710461278,2.04601359561459,-3.500983476638794,1.3033078908920288,44.88770294189453,A3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B6_1018125,149.90040798025993,2.427252569621125,-3.132232666015625,1.3371292352676392,44.88739776611328,B6,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101545698_1573995,150.3230706646764,2.4112730144145003,0.6581515073776245,0.07160987704992294,44.885780334472656,101545698,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101541378_0552569,150.31406647124072,1.8872761134383707,0.1562371850013733,0.09713511914014816,44.88493728637695,101541378,False,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_B10_0704363,150.41558247656502,2.1153229913379135,-3.730168342590332,1.3643544912338257,44.881690979003906,B10,False,True,False,True,True,True,False,True,True,False
JWST F115W,F115W_A1_0028945,149.83079094688577,2.193981324802568,-3.154621124267578,1.2661606073379517,44.88020706176758,A1,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101542818_0910049,150.37925813235069,2.005698869745401,0.4072120785713196,0.0686754658818245,44.87938690185547,101542818,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A1_0048727,149.90736187159243,2.227340376474155,-3.3721134662628174,1.2660924196243286,44.87779235839844,A1,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101545697_1559343,150.1610582811184,2.5828225402158638,0.9224327802658081,0.06436430662870407,44.876651763916016,101545697,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_B5_0960232,150.4739251493696,2.4138863300101363,-3.2936806678771973,1.377910852432251,44.874752044677734,B5,False,True,False,True,False,True,False,True,True,False
JWST F115W,F115W_A7_0494463,149.91012334108314,2.01181953736027,-3.5356698036193848,1.3274250030517578,44.872528076171875,A7,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A5_0367555,150.3562265200012,2.0175611198333825,-3.6532630920410156,1.352616548538208,44.872371673583984,A5,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B1_0655318,149.93234378844826,2.5318418789779455,-3.4138317108154297,1.341203212738037,44.87154769897461,B1,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A3_0254423,150.04497647177948,2.156825580582508,-3.6832382678985596,1.3028168678283691,44.87078857421875,A3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A10_0122723,150.30226283806644,1.9437135495924363,-3.6696016788482666,1.3270751237869263,44.868953704833984,A10,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101541375_0447135,149.63492801684882,1.622014555598608,0.5416325926780701,0.05757053196430206,44.86880874633789,101541375,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A4_0324305,150.30457654773593,2.0829010600603044,-3.23003888130188,1.3246469497680664,44.8658561706543,A4,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101539939_0361240,150.41440434320575,1.6299840475423386,-0.2799997329711914,0.07107987999916077,44.86485290527344,101539939,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545698_1595215,150.3490658265862,2.5791130787578616,0.5483041405677795,0.07157503813505173,44.86394119262695,101545698,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101542817_0830594,150.15066138624405,1.9384304973610151,0.6548351645469666,0.06102113425731659,44.86271667480469,101542817,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101541376_0507610,149.89307835843707,1.7432012171284705,1.1320923566818237,0.05158883333206177,44.86067581176758,101541376,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101542820_0979797,150.68182722884623,1.9495911557003647,0.4108530282974243,0.09061137586832047,44.85990905761719,101542820,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B3_0847555,150.31408341586757,2.4830002695684774,-3.67838978767395,1.3247562646865845,44.85873794555664,B3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A5_0346729,150.32728267540293,1.9286134073356347,-3.6413564682006836,1.3521872758865356,44.858131408691406,A5,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B1_0666573,150.01059488661306,2.549405447636679,-3.6125922203063965,1.3407832384109497,44.85749816894531,B1,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A8_0559898,150.07853065310488,1.9678038312435524,-3.651031970977783,1.3348969221115112,44.852935791015625,A8,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101544257_1229222,150.0160976162123,2.3822552766392584,0.1728394478559494,0.05593899264931679,44.851741790771484,101544257,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101547135_1797477,149.78419492327404,2.646117713465196,0.7649611830711365,0.07810666412115097,44.85161590576172,101547135,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A9_0593756,150.1382827565987,1.8440557472098003,-3.5920867919921875,1.3248127698898315,44.849998474121094,A9,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101541376_0519478,149.73275753741297,1.8193613347712068,0.8701688647270203,0.05157524347305298,44.84885787963867,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B3_0849421,150.26704878937994,2.504241819674267,-3.710756540298462,1.3243136405944824,44.843746185302734,B3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A3_0246016,150.0441469544188,2.154123612430255,-3.4508755207061768,1.3020204305648804,44.843360900878906,A3,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101545697_1538465,150.10132666792845,2.416356787860559,0.9860373735427856,0.06431552767753601,44.8426399230957,101545697,False,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101544257_1217823,149.97782638616044,2.307140375341459,1.0167204141616821,0.05592745542526245,44.842491149902344,101544257,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_A5_0383884,150.3951913780969,2.071957392067647,-3.520637035369873,1.3516801595687866,44.841304779052734,A5,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B4_0921548,150.40474222593502,2.5083520000620774,-3.676400661468506,1.3282793760299683,44.8385009765625,B4,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B4_0889694,150.38655228406282,2.387347100156716,-3.3147668838500977,1.3282784223556519,44.83846664428711,B4,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101547136_1908428,150.26364242196382,2.7177103681148718,0.36634957790374756,0.0863804817199707,44.83635711669922,101547136,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545696_1507482,149.76449732134253,2.5670397518691512,1.1165865659713745,0.06258679181337357,44.836029052734375,101545696,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544256_1129929,149.72186173642916,2.1206941530381194,0.9271985292434692,0.05084976553916931,44.83283233642578,101544256,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101547136_1907881,150.03933550068544,2.7125812669898646,-0.6751871705055237,0.08637164533138275,44.83177185058594,101547136,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B6_1027985,149.92049086457635,2.459904887313014,-3.0860698223114014,1.3354580402374268,44.831295013427734,B6,False,True,False,True,False,True,False,True,True,False
JWST F115W,F115W_B8_1122011,150.0953205612269,2.287219629044993,-2.611358165740967,1.2941880226135254,44.830772399902344,B8,False,True,False,True,False,True,True,True,True,False
JWST F115W,F115W_A4_0297768,150.23235452588625,2.0088323830450285,-3.2939302921295166,1.323607087135315,44.83063507080078,A4,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541379_0580323,150.60654212389096,1.8444128851932666,0.6956363916397095,0.06681312620639801,44.83060836791992,101541379,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544257_1195201,150.0483729281313,2.155360918014787,-0.21769222617149353,0.05591198429465294,44.8300895690918,101544257,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101544256_1128889,149.79966058699407,2.114114348266001,0.919482409954071,0.05084555223584175,44.82911682128906,101544256,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A9_0637791,150.17993501678149,1.986946231530959,-3.0292587280273438,1.3241077661514282,44.826133728027344,A9,False,True,False,True,False,True,True,True,True,False
JWST F115W,F115W_B1_0680209,149.9450483442209,2.6185693606856995,-3.661604404449463,1.33979332447052,44.824378967285156,B1,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101539938_0287575,150.27115954141138,1.6185117413275651,0.4974992871284485,0.054951537400484085,44.8238525390625,101539938,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A3_0261930,150.1341411128895,2.1392581239776574,-3.558749198913574,1.3014237880706787,44.822811126708984,A3,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101544256_1156070,149.9403700154231,2.288522522029843,1.0993798971176147,0.050835948437452316,44.82065200805664,101544256,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_B7_1085891,150.04099133621756,2.39555347578675,-2.8757729530334473,1.320059061050415,44.82054901123047,B7,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A3_0246418,150.04119588112053,2.1553536295306177,-3.448482036590576,1.3013510704040527,44.82030487060547,A3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B3_0844771,150.23701464922394,2.4918342000436704,-3.1494390964508057,1.3235913515090942,44.81929016113281,B3,False,True,False,True,False,True,True,True,True,False
JWST F115W,F115W_B10_0710448,150.37261531682296,2.1752106965995606,-3.1600470542907715,1.3624159097671509,44.81791687011719,B10,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101542818_0942053,150.25171165994365,2.1302555018830267,-0.09134458005428314,0.0685807392001152,44.817481994628906,101542818,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101544257_1219025,150.1118485904093,2.3150512168271886,1.068925380706787,0.055895186960697174,44.816619873046875,101544257,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101541376_0508781,149.87672746284423,1.7512167872038844,0.7467077970504761,0.051537979394197464,44.81645584106445,101541376,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544256_1130225,149.7164825762417,2.122581273155021,0.7783215045928955,0.05083105340600014,44.81633377075195,101544256,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_A8_0533308,149.9777645878202,1.898785572421387,-2.7612195014953613,1.3337868452072144,44.815635681152344,A8,False,True,False,True,False,True,False,True,True,False
Euclid VIS,VIS_101544257_1203828,150.20688584403663,2.2099385445852544,0.6883781552314758,0.05589364096522331,44.81538009643555,101544257,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_B2_0762853,150.1018963448262,2.463254578783969,-2.0534536838531494,1.3367475271224976,44.81480026245117,B2,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101544257_1188287,150.1911731734476,2.109515069005997,0.8788382411003113,0.05589284747838974,44.81474304199219,101544257,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101547136_1904181,150.17370486959513,2.6781141532322175,-0.1257435530424118,0.08633597195148468,44.813255310058594,101547136,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B4_0907471,150.429010585813,2.4387641966234948,-3.6839869022369385,1.3275152444839478,44.812705993652344,B4,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541380_0612334,150.69330062054271,1.7275479651258903,0.3446770906448364,0.10804899036884308,44.81203842163086,101541380,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A5_0362710,150.35800414267692,2.0006813237109276,-2.7411246299743652,1.3507825136184692,44.811527252197266,A5,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101544258_1252260,150.3565996560371,2.1834585867344147,0.7102190852165222,0.06229052692651749,44.81133270263672,101544258,False,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A5_0355020,150.3010576806448,1.9782843137328503,-3.643611431121826,1.3506817817687988,44.80818557739258,A5,False,True,False,True,False,True,False,True,True,False
Euclid VIS,VIS_101541379_0582339,150.63383782391617,1.859075048315457,0.4511379599571228,0.06677871942520142,44.80752182006836,101541379,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544256_1160275,149.76541613735716,2.3113913716593535,0.9006059169769287,0.050820283591747284,44.80683898925781,101544256,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101542816_0777813,149.85512711152566,2.03731265202246,-0.362278550863266,0.0636029839515686,44.80441665649414,101542816,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101547136_1905028,150.15370343454651,2.6855601534070694,0.35440129041671753,0.08631795644760132,44.80390548706055,101547136,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A6_0422866,149.7207198344818,2.042712422717854,-3.2769484519958496,1.3214610815048218,44.801422119140625,A6,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B10_0704368,150.4156002507126,2.1153305508325255,-3.715890884399414,1.361876130104065,44.80016326904297,B10,False,True,False,True,True,True,False,True,True,False
JWST F115W,F115W_A7_0507901,149.99177432442855,2.0382612714634427,-2.91524600982666,1.3252753019332886,44.799861907958984,A7,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101542818_0937891,150.1989998643814,2.095569534067868,1.0749250650405884,0.06855326890945435,44.799530029296875,101542818,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101539938_0287572,150.33592073395886,1.6184932704908055,1.2669979333877563,0.054919783025979996,44.797950744628906,101539938,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A1_0062906,149.84246303941623,2.3007613247502707,-3.6695632934570312,1.2637789249420166,44.7957878112793,A1,False,True,False,True,True,True,True,True,True,False
