found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101545700_1670818,150.79169773050484,2.4059023641084107,-8.417227745056152,412.0416259765625,240591.28125,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0682042,149.45333539985666,2.000914628455467,-8.377031326293945,445.1837158203125,239094.78125,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1351191,150.8686968023489,2.2444693997721594,-8.434956550598145,465.02984619140625,235188.4375,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1764814,150.76679084680606,2.6233602508665896,-8.208230972290039,400.56036376953125,233887.375,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1685203,150.7975638906013,2.4358947054605857,-8.322265625,400.176513671875,233663.25,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1690461,150.79884361507578,2.4495039931291536,-8.33518123626709,399.4945373535156,233265.03125,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2329916,150.1218505173942,2.9383041759207504,-8.383341789245605,440.3871154785156,230152.546875,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0357888,150.48645837631713,1.5979164939694102,-8.334861755371094,364.59881591796875,230130.828125,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1709728,150.77013870068308,2.4934686461568227,-8.167546272277832,393.72064208984375,229893.65625,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2413653,150.4948909874356,2.8879399112422757,-8.371517181396484,426.7917785644531,228213.390625,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1094200,149.40570643561716,2.3330808111934003,-8.34508228302002,369.74627685546875,226476.875,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0354967,150.67378184312793,1.5716172488710338,-8.34227466583252,356.3723449707031,224938.375,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541379_0556128,150.63145595044963,1.6353992132111954,-8.126693725585938,331.0536193847656,222132.03125,101541379,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2161252,150.89342474608438,2.784643781027136,-8.23109245300293,421.211669921875,219058.140625,101547139,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548573_2231541,149.7737366452757,2.925797743291542,-8.070887565612793,317.7826232910156,218532.90625,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0185486,149.81880506566617,1.5740135164230906,-8.324349403381348,357.009521484375,216162.953125,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0658450,149.4117157050816,1.8996511957661981,-8.3652982711792,402.2928771972656,216059.40625,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541374_0402849,149.42923890267863,1.662115503374562,-8.416267395019531,431.9217529296875,215629.40625,101541374,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2117660,150.7667907156472,2.6233601059862552,-8.220146179199219,408.4525451660156,212422.546875,101547139,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0341031,150.43143256664402,1.4664729330084305,-8.065898895263672,335.8126525878906,211961.3125,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0355912,150.53572484712836,1.5796333037559496,-8.166818618774414,329.49761962890625,207975.34375,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0265379,150.17449293463,1.4796976918588645,-7.994598388671875,252.82711791992188,206230.53125,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1361835,150.8834820063241,2.277843622961595,-8.333606719970703,402.69287109375,203661.578125,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0189627,149.90191857453263,1.6109287020230547,-8.202627182006836,335.75018310546875,203290.796875,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0682085,149.3918294702792,2.0011997341294374,-8.100168228149414,373.49932861328125,200595.265625,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0285676,150.2169967536292,1.6063368563007923,-7.746100902557373,244.96897888183594,199820.671875,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544256_1175513,149.9661563315445,2.3661317328393388,-7.584578990936279,224.91429138183594,198300.71875,101544256,True,True,True,True,False,False,True,True,True
Euclid VIS,VIS_101548575_2331596,150.09476923797635,2.954700023050812,-8.306171417236328,379.2941589355469,198224.5,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0239093,150.13719625991632,1.5675520082481473,-8.042598724365234,313.3371887207031,198092.296875,101539937,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548573_2234453,149.7629532893545,2.9382461069351042,-7.7523088455200195,285.4078369140625,196269.40625,101548573,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1760460,150.79998285598035,2.606538904456067,-8.303853988647461,334.03448486328125,195042.890625,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547135_1856861,149.98741861767184,2.8685682887075115,-8.088027000427246,339.53271484375,194971.71875,101547135,False,True,False,True,False,False,False,True,True
