found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
Euclid VIS,VIS_101541376_0502596,149.7329953668268,1.7099257387017048,-0.11609803885221481,0.10551155358552933,91.7508544921875,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.604606032371521
Euclid VIS,VIS_101547137_2003485,150.40711460090156,2.717792355682693,-0.5307797789573669,0.17185193300247192,91.72179412841797,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6386129260063171
Euclid VIS,VIS_101544258_1268653,150.2291767522068,2.3016013828110964,-0.022150028496980667,0.12748929858207703,91.71483612060547,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6932239532470703
Euclid VIS,VIS_101547138_2087072,150.59201082064914,2.65959341550157,-1.83516263961792,0.2403956800699234,91.71415710449219,101547138,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7237069606781006
Euclid VIS,VIS_101544258_1252535,150.44974329779558,2.1853835206584313,-0.9694862961769104,0.12748359143733978,91.71073150634766,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6614586114883423
JWST F115W,F115W_B6_0989855,149.86312999421344,2.341328296020189,-3.6169097423553467,2.731555461883545,91.69825744628906,B6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.655642569065094
JWST F115W,F115W_A6_0401733,149.7416865745903,1.9510871611715621,-4.480894088745117,2.70426082611084,91.68241119384766,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6738904118537903
JWST F115W,F115W_B8_1129482,150.1305883589744,2.3014822168623676,-3.4258217811584473,2.6466479301452637,91.68008422851562,B8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.7156524062156677
Euclid VIS,VIS_101542817_0832488,150.02179114856764,1.9543695984952523,-0.840727686882019,0.12463743984699249,91.6333999633789,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.5916095972061157
JWST F115W,F115W_A4_0306754,150.20702225338232,2.057307407759537,-3.6216511726379395,2.7051875591278076,91.62483215332031,A4,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6684619784355164
Euclid VIS,VIS_101547138_2086292,150.54554949280356,2.6521793230047637,-0.3271678686141968,0.2401421070098877,91.61741638183594,101547138,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7557528614997864
Euclid VIS,VIS_101545697_1557210,150.10825777306374,2.5671955040088306,-0.2673695683479309,0.1313983052968979,91.61468505859375,101545697,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6540374159812927
Euclid VIS,VIS_101542816_0787929,149.7363076786829,2.1238245358284016,-0.2025994509458542,0.1300286501646042,91.59724426269531,101542816,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6738772392272949
Euclid VIS,VIS_101542820_1029838,150.76133078101378,2.119602110129851,-0.41974300146102905,0.18501484394073486,91.59720611572266,101542820,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7309169173240662
Euclid VIS,VIS_101541375_0448598,149.508406513281,1.6312012118983261,0.4049299359321594,0.11748901009559631,91.56754302978516,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7527415752410889
JWST F115W,F115W_A3_0232264,150.16000178237394,2.085654353245681,-3.655123472213745,2.6585233211517334,91.56317138671875,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7109571099281311
Euclid VIS,VIS_101544258_1248096,150.24616131068464,2.1601417035184647,-0.1178099662065506,0.12725146114826202,91.54373931884766,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6497437953948975
JWST F115W,F115W_A2_0154417,149.90178017003612,2.1840055146461648,-4.159970760345459,2.7025208473205566,91.5389404296875,A2,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5944358110427856
Euclid VIS,VIS_101544256_1185482,149.9772910420574,2.3866248330477053,-0.290066123008728,0.10381322354078293,91.52925109863281,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6537696123123169
Euclid VIS,VIS_101542817_0838446,149.97745316948527,2.0042037545979587,-1.163827657699585,0.12449387460947037,91.5278549194336,101542817,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6029778718948364
Euclid VIS,VIS_101544258_1254397,150.41155304426192,2.1994516488943257,-0.4873181879520416,0.12718692421913147,91.49730682373047,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6249216198921204
Euclid VIS,VIS_101542818_0857883,150.18952110616863,1.8641561083535214,0.3375796973705292,0.1399957686662674,91.48717498779297,101542818,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7548846006393433
JWST F115W,F115W_A3_0213264,150.07852967930972,2.045766911658614,-4.445012092590332,2.6563148498535156,91.48710632324219,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6967411041259766
Euclid VIS,VIS_101542818_0913697,150.23307220585477,2.014366845097137,-0.18031597137451172,0.13996253907680511,91.4654541015625,101542818,False,True,True,True,False,False,True,True,True,False,False,False,False,0.667412519454956
Euclid VIS,VIS_101544258_1276688,150.29496627119156,2.360022738994751,-0.28556370735168457,0.12713423371315002,91.45940399169922,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6865406036376953
JWST F115W,F115W_B3_0828293,150.26436464849178,2.434320730576637,-4.465733051300049,2.70086932182312,91.45651245117188,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6410090923309326
JWST F115W,F115W_B9_1223968,150.29560232487165,2.346511881676473,-3.5915474891662598,2.6718082427978516,91.45240020751953,B9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6304413080215454
Euclid VIS,VIS_101542819_0949332,150.44503179088355,2.0485052747457977,-1.4476920366287231,0.29643920063972473,91.45024871826172,101542819,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6250292062759399
Euclid VIS,VIS_101539937_0244081,149.985580863834,1.609699499881903,-0.44913339614868164,0.14464226365089417,91.44307708740234,101539937,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6394392251968384
JWST F115W,F115W_A9_0587781,150.21254425516517,1.784376237599903,-4.12759256362915,2.701076030731201,91.4417953491211,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6575345993041992
Euclid VIS,VIS_101541376_0504161,149.7746528647364,1.7200768291468547,-0.0919828712940216,0.10515346378087997,91.43946838378906,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6430174112319946
Euclid VIS,VIS_101544256_1184773,149.71666615074102,2.38540885327594,0.6688909530639648,0.1037016436457634,91.43087005615234,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7696887254714966
JWST F115W,F115W_B1_0661227,149.90617891523308,2.5713743165137384,-3.0857114791870117,2.732762336730957,91.42781829833984,B1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7293545603752136
Euclid VIS,VIS_101547136_1907035,150.15014176403494,2.7043285403668706,-0.6160837411880493,0.17612811923027039,91.42046356201172,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6700077652931213
Euclid VIS,VIS_101541376_0505802,149.67549674526686,1.7305921022521988,0.23768076300621033,0.10512316972017288,91.41312408447266,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6751273274421692
Euclid VIS,VIS_101544258_1263998,150.46172413080475,2.273831742878597,0.35382983088493347,0.1270451694726944,91.39533233642578,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7545328736305237
JWST F115W,F115W_B4_0890001,150.3465516213801,2.4044177971796734,-4.513361930847168,2.707094192504883,91.38291931152344,B4,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6007547974586487
Euclid VIS,VIS_101542817_0813666,150.08317269612138,1.8910724994593608,-0.14697888493537903,0.12427185475826263,91.3646240234375,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6893932819366455
Euclid VIS,VIS_101544257_1202927,150.09087646542264,2.203929412494897,0.47885286808013916,0.11394869536161423,91.36377716064453,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7457307577133179
Euclid VIS,VIS_101545697_1563289,150.1311660104492,2.6117828581848417,-0.5025715827941895,0.13101904094219208,91.35025024414062,101545697,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6221709251403809
Euclid VIS,VIS_101542817_0847691,150.18300708521696,2.077781422778653,-0.3257977366447449,0.12423058599233627,91.33428192138672,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.5611538290977478
Euclid VIS,VIS_101542818_0941703,150.33983982515585,2.127081425603068,0.3163662552833557,0.13974902033805847,91.32592010498047,101542818,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7669698596000671
JWST F115W,F115W_B6_1023335,149.88106578905925,2.450869743603961,-3.9822893142700195,2.719871997833252,91.30603790283203,B6,False,True,False,True,False,True,False,True,True,False,False,False,False,0.631723165512085
JWST F115W,F115W_B4_0879992,150.32965245136174,2.362403816311508,-3.784292697906494,2.7040534019470215,91.2802734375,B4,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6282666325569153
Euclid VIS,VIS_101541376_0526312,149.66016149026916,1.863652455285035,-0.01259218156337738,0.10491140186786652,91.22897338867188,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.671686053276062
Euclid VIS,VIS_101542817_0840847,150.18951331378082,2.023006695773566,-0.20395749807357788,0.12408635765314102,91.2282485961914,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6513596773147583
JWST F115W,F115W_B3_0847250,150.29396463221497,2.487642928493107,-3.69642972946167,2.6938836574554443,91.21996307373047,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6480050086975098
Euclid VIS,VIS_101545698_1573306,150.49166487618552,2.405691469688994,-0.6213861703872681,0.14552795886993408,91.21836853027344,101545698,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6375952959060669
Euclid VIS,VIS_101547136_1915345,150.10242997038137,2.785220371111741,-0.48608407378196716,0.175736203789711,91.21703338623047,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6906651258468628
Euclid VIS,VIS_101544258_1271198,150.2541222816992,2.3200168369957432,0.07152992486953735,0.12679529190063477,91.21556854248047,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6826345920562744
JWST F115W,F115W_B1_0659732,149.95901245919052,2.5412081916312403,-3.7871503829956055,2.7262051105499268,91.20843505859375,B1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6450661420822144
JWST F115W,F115W_A6_0443616,149.82932418338288,2.081786012253681,-2.87642502784729,2.690261125564575,91.20777893066406,A6,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7693181037902832
Euclid VIS,VIS_101544258_1259842,150.4233638176525,2.240730752155265,-0.3216427266597748,0.12678222358226776,91.20616912841797,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6440086960792542
Euclid VIS,VIS_101544256_1165634,149.71298417363326,2.336600121204721,-0.16857141256332397,0.10339677333831787,91.16207885742188,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6658200025558472
JWST F115W,F115W_B1_0642394,149.88690587615977,2.4958954313549784,-3.918445348739624,2.724778413772583,91.16070556640625,B1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6377070546150208
Euclid VIS,VIS_101547135_1816814,149.89993966979486,2.7308856124088154,-0.40172839164733887,0.1587456315755844,91.1573715209961,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.64683598279953
Euclid VIS,VIS_101541375_0468136,149.68253355228768,1.7599676047537225,-0.052605800330638885,0.11696094274520874,91.1559829711914,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6264436841011047
JWST F115W,F115W_B7_1099616,150.11845582185356,2.415617653836342,-3.981142044067383,2.6845908164978027,91.1511001586914,B7,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7293294668197632
Euclid VIS,VIS_101542818_0859803,150.383927826035,1.8700178965772953,-0.6901990175247192,0.13944663107395172,91.12831115722656,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6114591956138611
Euclid VIS,VIS_101544256_1168306,149.78080040663062,2.3461394462124217,-0.5254740118980408,0.1033569946885109,91.12700653076172,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5817052721977234
Euclid VIS,VIS_101542818_0865179,150.2629912555074,1.8918930724370129,-0.317547082901001,0.13942717015743256,91.11559295654297,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6673763394355774
Euclid VIS,VIS_101542817_0854839,150.03790799931477,2.134161801105014,0.16667084395885468,0.12390834838151932,91.09737396240234,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7144356966018677
Euclid VIS,VIS_101542817_0833042,149.99250751577733,1.959859998196497,0.12790444493293762,0.12390294671058655,91.0934066772461,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7083436250686646
Euclid VIS,VIS_101542815_0715691,149.62243027245913,2.0053975637342245,-0.6365415453910828,0.19787904620170593,91.09163665771484,101542815,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6985278725624084
