found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,vetoed_by_sat_v2,sharpness
JWST F115W,F115W_B1_0675867,149.9686633822373,2.5833125906628793,-4.307661533355713,2.307907819747925,77.21380615234375,B1,False,True,False,True,False,True,True,True,True,False,0.6252673268318176
JWST F115W,F115W_B4_0914962,150.3223461995679,2.504516721115022,-4.088297367095947,2.2871134281158447,77.20569610595703,B4,False,True,False,True,True,True,True,True,True,False,0.6791544556617737
JWST F115W,F115W_B5_0970764,150.54531820908494,2.4498705129929457,-3.9511454105377197,2.3703792095184326,77.19670867919922,B5,False,True,False,True,True,True,True,True,True,False,0.5946955680847168
Euclid VIS,VIS_101544257_1201061,149.98449371237362,2.1923380625672153,-0.41033416986465454,0.09621712565422058,77.14665222167969,101544257,True,True,True,True,False,False,True,True,True,False,0.6477708220481873
Euclid VIS,VIS_101544257_1197566,150.07521832327842,2.168457514974306,0.3113495707511902,0.09620968252420425,77.14067840576172,101544257,False,True,True,True,False,False,False,True,True,False,0.6797806024551392
JWST F115W,F115W_B7_1052532,150.0211356609081,2.287274902114361,-3.550626277923584,2.271953582763672,77.1406478881836,B7,False,True,False,True,False,True,True,True,True,False,0.6772217750549316
Euclid VIS,VIS_101541379_0582223,150.57321949844152,1.8583157922475568,-0.5630836486816406,0.11494627594947815,77.12723541259766,101541379,False,True,False,True,False,False,False,True,True,False,0.6844774484634399
Euclid VIS,VIS_101542818_0939200,150.4045194769788,2.1062959613667185,-1.0882879495620728,0.11801646649837494,77.12371063232422,101542818,True,True,True,True,False,False,True,True,True,False,0.6502001285552979
Euclid VIS,VIS_101541376_0494960,149.75835905305303,1.655802404621377,-0.07851085811853409,0.08867193013429642,77.10743713378906,101541376,False,True,False,True,False,False,False,True,True,False,0.6442880630493164
Euclid VIS,VIS_101541375_0482603,149.50936739187222,1.8607980576324357,0.0060615865513682365,0.09892687201499939,77.10074615478516,101541375,False,True,False,True,False,False,False,True,True,False,0.6512746214866638
JWST F115W,F115W_B9_1204797,150.33173172555027,2.2492574234164326,-3.305391788482666,2.2522218227386475,77.09052276611328,B9,False,True,False,True,False,True,False,True,True,False,0.6420889496803284
Euclid VIS,VIS_101545694_1446763,149.46903799512162,2.6263310964723514,-1.0975557565689087,0.1467767208814621,77.0822525024414,101545694,False,True,False,True,False,False,False,True,True,False,0.6854087114334106
Euclid VIS,VIS_101544256_1128437,149.75770732678177,2.111295966353432,-0.12885716557502747,0.08742170035839081,77.07730102539062,101544256,True,True,True,True,False,False,False,True,True,False,0.5957766771316528
JWST F115W,F115W_B9_1214935,150.34060773726588,2.2908584390116467,-3.5970778465270996,2.2516932487487793,77.07242584228516,B9,False,True,False,True,True,True,False,True,True,False,0.6478707790374756
Euclid VIS,VIS_101544258_1247347,150.2261490478763,2.1567853378238424,-0.17590835690498352,0.10712771862745285,77.0668716430664,101544258,True,True,True,True,False,False,True,True,True,False,0.6536535024642944
Euclid VIS,VIS_101542817_0847764,150.2083301476373,2.0784489491785316,0.1313757747411728,0.10481809824705124,77.0622329711914,101542817,True,True,True,True,False,False,False,True,True,False,0.6907513737678528
JWST F115W,F115W_A9_0611867,150.14600020135995,1.8998745262524794,-3.7413973808288574,2.275665044784546,77.04000091552734,A9,False,True,False,True,True,True,False,True,True,False,0.5875726938247681
Euclid VIS,VIS_101547137_2001364,150.4586885031127,2.6969981104133898,-0.9702564477920532,0.14434346556663513,77.0398178100586,101547137,False,True,False,True,False,False,False,True,True,False,0.6187355518341064
JWST F115W,F115W_B9_1205864,150.3812676469732,2.2378469245440544,-2.9599738121032715,2.250699758529663,77.03842163085938,B9,False,True,False,True,False,True,True,True,True,False,0.6230382323265076
Euclid VIS,VIS_101547135_1798413,149.80832664576653,2.6508203616553603,-0.46005094051361084,0.1341487169265747,77.03295135498047,101547135,False,True,False,True,False,False,False,True,True,False,0.5623531341552734
JWST F115W,F115W_A8_0542227,150.10191066624625,1.8944245433405762,-3.7011289596557617,2.2920989990234375,77.01521301269531,A8,False,True,False,True,False,True,True,True,True,False,0.631453275680542
Euclid VIS,VIS_101544258_1238676,150.35351443185758,2.1280045378865786,0.07771742343902588,0.10703899711370468,77.00304412841797,101544258,True,True,True,True,False,False,True,True,True,False,0.6784893870353699
JWST F115W,F115W_B2_0790955,150.14707562878084,2.558240301719936,-3.9371540546417236,2.2966177463531494,76.99469757080078,B2,False,True,False,True,True,True,True,True,True,False,0.6469821333885193
Euclid VIS,VIS_101542817_0827854,149.9293361927869,1.9166836861996115,-0.44564083218574524,0.10469532757997513,76.97196960449219,101542817,True,True,True,True,False,False,True,True,True,False,0.6480156779289246
Euclid VIS,VIS_101544256_1149562,149.71706142364303,2.2496980739071333,-0.36983388662338257,0.08729701489210129,76.96736907958984,101544256,False,True,False,True,False,False,False,True,True,False,0.6007184386253357
Euclid VIS,VIS_101541376_0506378,149.671538211353,1.7347354878870114,0.239315927028656,0.08850589394569397,76.96305847167969,101541376,False,True,False,True,False,False,False,True,True,False,0.641789972782135
Euclid VIS,VIS_101544257_1202195,150.09069086516814,2.1990587629679017,0.1999712586402893,0.09598657488822937,76.9617919921875,101544257,True,True,True,True,False,False,True,True,True,False,0.6940972208976746
Euclid VIS,VIS_101544258_1257985,150.45335087413707,2.2259546599631475,-0.5594327449798584,0.10695867985486984,76.94525909423828,101544258,True,True,True,True,False,False,True,True,True,False,0.6036014556884766
Euclid VIS,VIS_101541375_0483126,149.62361526550478,1.864483577398656,0.1451629251241684,0.09872632473707199,76.94444274902344,101541375,False,True,False,True,False,False,False,True,True,False,0.6499459147453308
Euclid VIS,VIS_101542816_0789014,149.88974240020056,2.134216159753923,-0.09647561609745026,0.10922367870807648,76.94141387939453,101542816,True,True,True,True,False,False,False,True,True,False,0.6270384192466736
Euclid VIS,VIS_101545700_1759883,150.7319343546565,2.604649251127384,-0.9193232655525208,0.13176701962947845,76.9388198852539,101545700,False,True,False,True,False,False,False,True,True,False,0.6360873579978943
JWST F115W,F115W_B4_0905415,150.35259867860242,2.4512195717577008,-3.621196746826172,2.278954267501831,76.93026733398438,B4,False,True,False,True,False,True,True,True,True,False,0.6600407958030701
Euclid VIS,VIS_101547136_1909529,150.21222738665926,2.7289487714014817,-1.234266996383667,0.1481913924217224,76.91972351074219,101547136,False,True,False,True,False,False,False,True,True,False,0.6365906596183777
Euclid VIS,VIS_101544257_1222238,150.08926589323755,2.336155152582109,0.0671965479850769,0.09593209624290466,76.9181137084961,101544257,True,True,True,True,False,False,True,True,True,False,0.6447581648826599
Euclid VIS,VIS_101541380_0594753,150.7107818037269,1.6517150737128348,-0.7747162580490112,0.18541067838668823,76.89688110351562,101541380,False,True,False,True,False,False,False,True,True,False,0.6381123065948486
JWST F115W,F115W_A4_0301382,150.17777357707,2.0402803249746655,-4.208987236022949,2.2701644897460938,76.89057922363281,A4,False,True,False,True,True,True,False,True,True,False,0.5946208834648132
Euclid VIS,VIS_101545696_1474546,149.79227135725026,2.478922482860163,-0.09942974150180817,0.10732270032167435,76.8840103149414,101545696,False,True,False,True,False,False,False,True,True,False,0.6243160367012024
Euclid VIS,VIS_101541379_0579014,150.49539496418103,1.833056949216492,-0.11426586657762527,0.11449791491031647,76.8263931274414,101541379,False,True,False,True,False,False,False,True,True,False,0.6786817908287048
Euclid VIS,VIS_101545698_1576991,150.3178693138722,2.4332730603612718,-0.23236899077892303,0.12255733460187912,76.82015228271484,101545698,False,True,True,True,False,False,False,True,True,False,0.6765846014022827
Euclid VIS,VIS_101547135_1851655,149.87711589367385,2.861571286984122,-0.9919286966323853,0.1337682157754898,76.814453125,101547135,False,True,False,True,False,False,False,True,True,False,0.6221116185188293
Euclid VIS,VIS_101544260_1385082,150.74974034883303,2.341337121450411,-1.3776147365570068,0.15184013545513153,76.79301452636719,101544260,False,True,False,True,False,False,False,True,True,False,0.6122645139694214
Euclid VIS,VIS_101547136_1907615,150.2667907970203,2.709837614401748,-0.36008748412132263,0.14785918593406677,76.74728393554688,101547136,False,True,False,True,False,False,False,True,True,False,0.6342573761940002
Euclid VIS,VIS_101545698_1599805,150.29347060834039,2.6159738269895207,-0.1924227923154831,0.12243799865245819,76.74535369873047,101545698,False,True,False,True,False,False,False,True,True,False,0.6867379546165466
Euclid VIS,VIS_101541376_0508418,149.83877571454656,1.7488846772514548,0.22673465311527252,0.08823488652706146,76.7273941040039,101541376,False,True,False,True,False,False,False,True,True,False,0.6838041543960571
JWST F115W,F115W_B6_0996295,149.8121021897833,2.375432484593296,-3.788499355316162,2.2852120399475098,76.71451568603516,B6,False,True,False,True,True,True,True,True,True,False,0.6466028690338135
Euclid VIS,VIS_101541375_0485793,149.5238461468351,1.8811239593246007,0.1205141693353653,0.0984138771891594,76.70093536376953,101541375,False,True,False,True,False,False,False,True,True,False,0.6607487797737122
Euclid VIS,VIS_101544257_1210286,150.09582891238875,2.2535905152836473,-0.5661863684654236,0.09566030651330948,76.7001953125,101544257,True,True,True,True,False,False,False,True,True,False,0.6012575626373291
JWST F115W,F115W_B6_1036039,149.93561271243394,2.481498536045114,-3.718050479888916,2.284698247909546,76.697265625,B6,False,True,False,True,True,True,True,True,True,False,0.6529620885848999
Euclid VIS,VIS_101542816_0777096,149.78344341095786,2.0314507583422126,0.004423787351697683,0.10886725783348083,76.6903305053711,101542816,False,True,True,True,False,False,True,True,True,False,0.6822771430015564
Euclid VIS,VIS_101544256_1179442,149.92514533196533,2.3750139974377094,-0.24174880981445312,0.08697932958602905,76.68727111816406,101544256,True,True,True,True,False,False,True,True,True,False,0.6016879081726074
Euclid VIS,VIS_101545694_1443925,149.47381929692625,2.6105680909167828,-0.5855538845062256,0.1460118144750595,76.6805419921875,101545694,False,True,False,True,False,False,False,True,True,False,0.628869354724884
Euclid VIS,VIS_101542816_0769929,149.87812571423618,1.9756321329268527,-0.2667267918586731,0.10884559899568558,76.67507934570312,101542816,False,True,True,True,False,False,True,True,True,False,0.6445678472518921
Euclid VIS,VIS_101547135_1812457,149.85716974051644,2.7052048944376708,-0.030630242079496384,0.1335204839706421,76.67219543457031,101547135,False,True,False,True,False,False,False,True,True,False,0.6639396548271179
Euclid VIS,VIS_101547137_1998292,150.51844808077362,2.6670156277018258,-1.1276540756225586,0.14362050592899323,76.6539535522461,101547137,False,True,False,True,False,False,False,True,True,False,0.618096649646759
JWST F115W,F115W_A9_0636202,150.16252992332986,1.9910598644733641,-4.30063009262085,2.2640926837921143,76.64823150634766,A9,False,True,False,True,True,True,False,True,True,False,0.615886926651001
Euclid VIS,VIS_101542818_0938809,150.30699199914523,2.1030264994654426,-0.10123085230588913,0.11727914959192276,76.6418685913086,101542818,True,True,True,True,False,False,True,True,True,False,0.6786901950836182
Euclid VIS,VIS_101547135_1822118,149.90171502005407,2.761996642395263,-0.7917570471763611,0.13345564901828766,76.63496398925781,101547135,False,True,False,True,False,False,False,True,True,False,0.5767660737037659
JWST F115W,F115W_A9_0628548,150.163742170135,1.9704968220156784,-3.5439493656158447,2.263690233230591,76.63460540771484,A9,False,True,False,True,False,True,False,True,True,False,0.6309505105018616
Euclid VIS,VIS_101541375_0483274,149.6180273749046,1.8653171274641542,0.13269279897212982,0.09832325577735901,76.63030242919922,101541375,False,True,False,True,False,False,False,True,True,False,0.6685155034065247
Euclid VIS,VIS_101542818_0862592,150.30511915992528,1.8801043400884931,-0.14550550282001495,0.11725110560655594,76.62354278564453,101542818,False,True,True,True,False,False,True,True,True,False,0.6432622671127319
Euclid VIS,VIS_101547136_1901558,150.19994206530433,2.6525211814135727,-0.49919965863227844,0.1475990265607834,76.61225128173828,101547136,False,True,False,True,False,False,False,True,True,False,0.643549382686615
JWST F115W,F115W_B7_1073956,150.07145277938366,2.3416975018471056,-3.799527883529663,2.2561559677124023,76.60426330566406,B7,False,True,False,True,True,True,True,True,True,False,0.5914623737335205
Euclid VIS,VIS_101542817_0843569,150.01909127585856,2.0447629785657724,0.059753015637397766,0.10413827747106552,76.56242370605469,101542817,False,True,True,True,False,False,False,True,True,False,0.6486631035804749
JWST F115W,F115W_A9_0599988,150.1463561367829,1.8664100452713062,-2.9326248168945312,2.2609128952026367,76.54058074951172,A9,False,True,False,True,True,True,False,True,True,False,0.6937247514724731
Euclid VIS,VIS_101545696_1471867,149.75258163626972,2.4707816650216885,-0.9100991487503052,0.10683474689722061,76.53445434570312,101545696,False,True,False,True,False,False,False,True,True,False,0.5974200367927551
JWST F115W,F115W_A5_0351450,150.31831716929057,1.942690513810556,-3.879072666168213,2.3070011138916016,76.53359985351562,A5,False,True,False,True,True,True,False,True,True,False,0.6095178723335266
Euclid VIS,VIS_101544258_1277324,150.29302013231066,2.3655607892279034,-0.2463430017232895,0.10636577010154724,76.51873016357422,101544258,True,True,True,True,False,False,False,True,True,False,0.655616819858551
Euclid VIS,VIS_101541375_0479848,149.67483669070523,1.8423387901703778,0.29223206639289856,0.09814856946468353,76.4941635131836,101541375,False,True,False,True,False,False,False,True,True,False,0.6916523575782776
Euclid VIS,VIS_101547135_1801727,149.90216641950587,2.6633282596548944,-0.7338296175003052,0.13320158421993256,76.48906707763672,101547135,False,True,False,True,False,False,False,True,True,False,0.5930601358413696
JWST F115W,F115W_A9_0588238,150.21041386754078,1.7910244174988614,-4.313921928405762,2.2585384845733643,76.46019744873047,A9,False,True,False,True,True,True,True,True,True,False,0.5930293202400208
Euclid VIS,VIS_101545699_1616988,150.52822835468686,2.432905869818623,-0.3827764391899109,0.1639760136604309,76.45193481445312,101545699,False,True,True,True,False,False,True,True,True,False,0.6804213523864746
JWST F115W,F115W_B1_0690280,149.95232266396468,2.662273690562476,-3.4436533451080322,2.2850868701934814,76.45030212402344,B1,False,True,False,True,False,True,True,True,True,False,0.6377139687538147
