id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,n_bands_detected,combined_sigma,max_snr_detect,quality_flag,diff_mag_F115W,diff_mag_F150W,diff_mag_F277W,diff_mag_F444W,diff_mag_VIS,diff_mag_Y,diff_mag_J,diff_mag_H,diff_snr_F115W,diff_snr_F150W,diff_snr_F277W,diff_snr_F444W,diff_snr_VIS,diff_snr_Y,diff_snr_J,diff_snr_H,composite_confidence,mag_Y_tight,snr_Y_tight,mag_J_tight,snr_J_tight,mag_H_tight,snr_H_tight,hst_pm_neighbor_sep,hst_pm_neighbor_pid,hst_pm_neighbor_snr
cand_00618,281898,JWST,042,A8,101542817,150.0443224,1.9142309,150.0443224,1.9142309,0.000,-1,F277W,27.32,2,1.155,27.32,v04_diff_candidate,30.10,29.93,27.07,26.39,28.57,20.04,19.60,19.51,7.31,10.74,27.32,21.48,3.17,8.09,10.23,9.02,1.1546,22.59,2.89,-1,-1.84,21.95,3.94,,,
cand_00619,EuclidID_1500086178018915584,JWST,042,A8,101542817,150.0086178,1.8915649,150.0086178,1.8915649,0.000,-1,F277W,27.19,2,1.152,27.19,v04_diff_candidate,29.70,30.08,27.58,27.78,27.94,-1,-1,-1,10.45,5.30,27.19,13.49,3.06,0.00,0.00,0.00,1.1524,-1,0.00,-1,0.00,-1,0.00,,,
cand_00620,391227,JWST,091,B1,101545696,149.8769724,2.5517342,149.8769724,2.5517342,0.000,-1,F277W,27.16,2,1.152,27.16,v04_diff_candidate,31.00,31.00,27.11,27.91,30.27,-1,23.04,-1,2.12,3.73,27.16,9.82,1.76,-1.67,0.79,-0.02,1.1518,-1,-0.23,24.94,0.53,-1,-0.14,,,
cand_00621,633629,JWST,078,B7,101544257,149.9744854,2.3489181,149.9744854,2.3489181,0.000,-1,F277W,26.92,2,1.147,26.92,v04_diff_candidate,29.84,29.16,26.78,26.65,30.03,20.18,19.51,19.28,14.57,19.19,26.92,12.09,0.86,4.46,3.43,3.04,1.1474,23.37,0.82,22.17,1.11,22.13,0.83,,,
cand_00622,355571,JWST,028,A10,101541378,150.3030847,1.7884912,150.3030847,1.7884912,0.000,-1,F277W,26.89,2,1.147,26.89,v04_diff_candidate,32.22,30.57,27.27,27.14,-1,-1,-1,-1,1.62,5.12,26.89,21.62,0.00,0.00,0.00,0.00,1.1469,-1,0.00,-1,0.00,-1,0.00,,,
cand_00623,EuclidID_1499959289018837504,JWST,042,A8,101542817,149.9959289,1.8837617,149.9959289,1.8837617,0.000,-1,F277W,26.77,2,1.145,26.77,v04_diff_candidate,30.68,29.02,27.45,27.52,28.09,-1,-1,-1,3.60,9.30,26.77,17.43,1.35,0.00,0.00,0.00,1.1448,-1,0.00,-1,0.00,-1,0.00,,,
cand_00624,774399,JWST,063,B10,101544259,150.5085590,2.2702305,150.5085590,2.2702305,0.000,-1,F277W,26.52,2,1.140,26.52,v04_diff_candidate,29.39,29.22,27.64,27.57,29.26,20.04,20.27,19.99,11.31,17.26,26.52,16.11,0.82,9.56,7.62,11.82,1.1402,22.95,2.29,-1,-0.36,23.81,1.15,,,
cand_00625,521046,JWST,088,B3,101545698,150.3102383,2.4861209,150.3102383,2.4861209,0.000,-1,F277W,26.44,2,1.139,26.44,v04_diff_candidate,30.20,31.86,27.71,27.07,30.02,22.53,24.89,21.80,6.03,2.06,26.44,24.47,2.20,2.77,0.26,4.31,1.1387,23.26,5.01,24.45,1.33,24.69,1.15,,,
cand_00626,392918,JWST,090,B1,101545697,149.9977229,2.5192631,149.9977229,2.5192631,0.000,-1,F444W,26.44,2,1.139,26.44,v04_diff_candidate,31.73,29.10,27.72,27.02,30.67,-1,21.08,21.09,1.73,12.50,21.81,26.44,1.27,-0.99,1.93,1.67,1.1386,-1,-0.19,23.10,0.82,23.11,0.78,,,
cand_00627,311575,JWST,041,A9,101541377,150.1271205,1.8061520,150.1271205,1.8061520,0.000,-1,F277W,26.34,2,1.137,26.34,v04_diff_candidate,29.65,29.33,27.40,27.68,-1,-1,-1,-1,11.03,9.98,26.34,13.42,0.00,0.00,0.00,0.00,1.1368,-1,0.00,-1,0.00,-1,0.00,,,
cand_00628,271801,JWST,041,A8,101541377,150.0682034,1.8296239,150.0682034,1.8296239,0.000,-1,F277W,26.33,2,1.137,26.33,v04_diff_candidate,-1,29.62,27.41,27.46,-1,-1,-1,-1,-0.59,10.82,26.33,17.86,0.00,0.00,0.00,0.00,1.1366,-1,0.00,-1,0.00,-1,0.00,,,
cand_00629,314107,JWST,041,A9,101541377,150.1548163,1.8160531,150.1548163,1.8160531,0.000,-1,F277W,26.26,2,1.135,26.26,v04_diff_candidate,29.93,29.46,27.82,27.89,-1,-1,-1,-1,13.70,14.73,26.26,16.00,0.00,0.00,0.00,0.00,1.1353,-1,0.00,-1,0.00,-1,0.00,,,
cand_00630,273789,JWST,042,A8,101541377,150.0078134,1.8672425,150.0078134,1.8672425,0.000,-1,F277W,26.02,2,1.131,26.02,v04_diff_candidate,29.35,29.22,27.71,27.40,-1,-1,-1,-1,16.03,21.19,26.02,25.49,0.00,0.00,0.00,0.00,1.1308,-1,0.00,-1,0.00,-1,0.00,,,
cand_00631,671797,JWST,065,B8,101544257,150.1046931,2.2754154,150.1046931,2.2754154,0.000,-1,F277W,25.97,2,1.130,25.97,v04_diff_candidate,-1,29.54,27.44,27.22,30.89,22.38,21.50,21.69,-2.95,12.46,25.97,20.56,0.88,1.49,2.19,1.56,1.1298,24.85,1.09,23.28,4.01,24.21,1.82,,,
cand_00632,353331,JWST,028,A10,101541378,150.2771212,1.7791467,150.2771212,1.7791467,0.000,-1,F277W,25.94,2,1.129,25.94,v04_diff_candidate,30.32,29.94,27.50,27.63,-1,-1,-1,-1,5.41,11.93,25.94,14.23,0.00,0.00,0.00,0.00,1.1293,-1,0.00,-1,0.00,-1,0.00,,,
cand_00633,311527,JWST,029,A9,101541378,150.1910801,1.7824042,150.1910801,1.7824042,0.000,-1,F277W,25.70,2,1.125,25.70,v04_diff_candidate,29.01,28.85,27.44,27.57,-1,-1,-1,-1,13.15,21.18,25.70,14.77,0.00,0.00,0.00,0.00,1.1247,-1,0.00,-1,0.00,-1,0.00,,,
cand_00634,663617,JWST,065,B8,101544257,150.1115405,2.2171172,150.1115405,2.2171172,0.000,-1,F277W,25.56,2,1.122,25.56,v04_diff_candidate,30.17,29.24,27.51,27.92,28.34,20.10,20.03,19.76,4.62,21.44,25.56,12.00,2.96,2.75,2.33,3.37,1.1220,22.54,0.93,22.81,0.52,22.28,0.93,,,
cand_00635,315626,JWST,041,A9,101541377,150.1581507,1.8256783,150.1581507,1.8256783,0.000,-1,F277W,25.53,2,1.121,25.53,v04_diff_candidate,-1,29.56,27.54,27.22,-1,-1,-1,-1,-1.75,12.47,25.53,23.66,0.00,0.00,0.00,0.00,1.1214,-1,0.00,-1,0.00,-1,0.00,,,
cand_00636,191564,JWST,056,A6,101542816,149.7252285,1.9665813,149.7252285,1.9665813,0.000,-1,F277W,25.50,2,1.121,25.50,v04_diff_candidate,-1,29.41,27.22,27.03,30.32,-1,-1,-1,-0.61,16.57,25.50,9.95,0.24,0.00,0.00,0.00,1.1208,-1,0.00,-1,0.00,-1,0.00,,,
cand_00637,349009,JWST,028,A10,101541378,150.3155075,1.7335683,150.3155075,1.7335683,0.000,-1,F277W,25.49,2,1.121,25.49,v04_diff_candidate,30.07,30.09,27.14,27.00,-1,-1,-1,-1,5.36,4.60,25.49,18.86,0.00,0.00,0.00,0.00,1.1206,-1,0.00,-1,0.00,-1,0.00,,,
cand_00638,203588,JWST,055,A6,101542816,149.7814374,2.0321193,149.7814374,2.0321193,0.000,-1,F444W,16.42,2,1.119,16.42,v04_diff_candidate,28.83,28.89,27.99,27.59,-1,20.99,21.04,21.20,22.78,25.40,15.98,16.42,-1.74,2.74,1.47,0.76,1.1190,23.06,2.29,22.89,1.81,24.02,0.38,,,
cand_00639,635849,JWST,078,B7,101544257,150.0191150,2.3495289,150.0191150,2.3495289,0.000,-1,F277W,25.35,2,1.118,25.35,v04_diff_candidate,30.42,29.88,27.47,27.48,29.04,21.18,20.78,20.35,10.17,10.64,25.35,17.51,4.87,4.73,4.48,5.14,1.1179,23.83,1.27,23.79,0.82,23.29,1.03,,,
cand_00640,310448,JWST,041,A9,101541377,150.0830520,1.8110147,150.0830520,1.8110147,0.000,-1,F277W,25.21,2,1.115,25.21,v04_diff_candidate,29.95,29.06,27.50,27.30,-1,-1,-1,-1,6.82,13.16,25.21,18.82,0.00,0.00,0.00,0.00,1.1153,-1,0.00,-1,0.00,-1,0.00,,,
cand_00641,332673,JWST,041,A9,101542817,150.1793347,1.9543055,150.1793347,1.9543055,0.000,-1,F277W,24.86,2,1.108,24.86,v04_diff_candidate,28.74,28.59,27.54,27.18,31.30,19.91,19.49,19.06,19.23,22.12,24.86,23.99,0.14,3.24,3.31,4.90,1.1084,22.78,0.67,22.16,0.79,21.91,0.99,,,
cand_00642,354177,JWST,028,A10,101541378,150.2663402,1.7900473,150.2663402,1.7900473,0.000,-1,F277W,24.74,2,1.106,24.74,v04_diff_candidate,-1,29.62,27.65,27.90,-1,-1,-1,-1,-0.00,13.91,24.74,11.74,0.00,0.00,0.00,0.00,1.1059,-1,0.00,-1,0.00,-1,0.00,,,
cand_00643,158817,JWST,040,A5,101542818,150.3523364,1.9391340,150.3523364,1.9391340,0.000,-1,F277W,24.60,2,1.103,24.60,v04_diff_candidate,31.09,30.23,27.60,27.55,29.89,21.76,21.57,20.39,2.07,5.38,24.60,13.59,1.97,1.03,0.73,2.32,1.1032,24.48,0.28,-1,-0.03,22.62,0.99,,,
cand_00644,231497,JWST,043,A7,101542816,149.8857008,1.9016171,149.8857008,1.9016171,0.000,-1,F277W,24.56,2,1.102,24.56,v04_diff_candidate,28.94,29.77,27.78,27.64,-1,-1,-1,-1,13.46,9.26,24.56,21.75,0.00,0.00,0.00,0.00,1.1024,-1,0.00,-1,0.00,-1,0.00,,,
cand_00645,348434,JWST,029,A10,101541378,150.2240867,1.7615296,150.2240867,1.7615296,0.000,-1,F277W,24.51,2,1.101,24.51,v04_diff_candidate,30.04,29.37,27.66,27.57,-1,-1,-1,-1,8.08,16.55,24.51,15.52,0.00,0.00,0.00,0.00,1.1012,-1,0.00,-1,0.00,-1,0.00,,,
cand_00646,349882,JWST,028,A10,101541378,150.2477753,1.7662702,150.2477753,1.7662702,0.000,-1,F277W,24.49,2,1.101,24.49,v04_diff_candidate,29.39,29.22,27.52,27.94,-1,-1,-1,-1,18.48,15.62,24.49,12.19,0.00,0.00,0.00,0.00,1.1009,-1,0.00,-1,0.00,-1,0.00,,,
cand_00647,230543,JWST,043,A7,101542816,149.8750373,1.8983049,149.8750373,1.8983049,0.000,-1,F277W,24.46,2,1.100,24.46,v04_diff_candidate,30.45,29.58,27.55,27.60,-1,-1,-1,-1,3.40,8.87,24.46,16.79,0.00,0.00,0.00,0.00,1.1003,-1,0.00,-1,0.00,-1,0.00,,,
cand_00648,310996,JWST,029,A9,101541377,150.1580876,1.7892461,150.1580876,1.7892461,0.000,-1,F277W,24.31,2,1.097,24.31,v04_diff_candidate,29.96,29.68,27.28,27.91,-1,-1,-1,-1,8.58,12.21,24.31,9.54,0.00,0.00,0.00,0.00,1.0972,-1,0.00,-1,0.00,-1,0.00,,,
cand_00649,316130,JWST,041,A9,101541378,150.2028840,1.8134922,150.2028840,1.8134922,0.000,-1,F277W,24.13,2,1.094,24.13,v04_diff_candidate,29.68,29.36,27.33,27.50,-1,-1,-1,-1,7.51,9.65,24.13,14.16,0.00,0.00,0.00,0.00,1.0936,-1,0.00,-1,0.00,-1,0.00,,,
cand_00650,353056,JWST,028,A10,101541378,150.2554467,1.7853130,150.2554467,1.7853130,0.000,-1,F444W,23.62,2,1.083,23.62,v04_diff_candidate,29.11,28.91,27.99,27.40,-1,-1,-1,-1,18.72,20.58,22.60,23.62,0.00,0.00,0.00,0.00,1.0830,-1,0.00,-1,0.00,-1,0.00,,,
cand_00651,310899,JWST,029,A9,101541378,150.1775327,1.7811220,150.1775327,1.7811220,0.000,-1,F277W,23.52,2,1.081,23.52,v04_diff_candidate,29.26,29.12,27.30,26.97,-1,-1,-1,-1,7.50,10.09,23.52,19.19,0.00,0.00,0.00,0.00,1.0810,-1,0.00,-1,0.00,-1,0.00,,,
cand_00652,259053,JWST,043,A7,101542816,149.8086112,1.9114167,149.8086112,1.9114167,0.000,-1,F277W,23.47,2,1.080,23.47,v04_diff_candidate,30.77,29.55,27.71,27.62,-1,-1,-1,-1,3.17,12.24,23.47,14.38,0.00,0.00,0.00,0.00,1.0799,-1,0.00,-1,0.00,-1,0.00,,,
cand_00653,275323,JWST,042,A8,101542817,149.9614043,1.8947842,149.9614043,1.8947842,0.000,-1,F277W,23.45,2,1.079,23.45,v04_diff_candidate,31.00,30.95,27.59,27.25,-1,-1,-1,-1,2.00,3.89,23.45,22.13,-0.03,0.00,0.00,0.00,1.0793,-1,0.00,-1,0.00,-1,0.00,,,
cand_00654,348551,JWST,028,A10,101541378,150.2341448,1.7588041,150.2341448,1.7588041,0.000,-1,F277W,23.44,2,1.079,23.44,v04_diff_candidate,29.68,29.39,27.48,27.73,-1,-1,-1,-1,7.45,16.32,23.44,13.13,0.00,0.00,0.00,0.00,1.0792,-1,0.00,-1,0.00,-1,0.00,,,
cand_00655,353260,JWST,028,A10,101541378,150.3145331,1.7650695,150.3145331,1.7650695,0.000,-1,F277W,23.42,2,1.079,23.42,v04_diff_candidate,29.12,28.80,27.68,27.83,-1,-1,-1,-1,17.73,23.35,23.42,12.47,0.00,0.00,0.00,0.00,1.0788,-1,0.00,-1,0.00,-1,0.00,,,
cand_00656,356590,JWST,040,A10,101541378,150.2939224,1.8010425,150.2939224,1.8010425,0.000,-1,F277W,23.37,2,1.078,23.37,v04_diff_candidate,29.65,29.22,27.62,27.38,-1,-1,-1,-1,17.02,11.20,23.37,19.58,0.00,0.00,0.00,0.00,1.0777,-1,0.00,-1,0.00,-1,0.00,,,
cand_00657,315748,JWST,041,A9,101541377,150.0985201,1.8483449,150.0985201,1.8483449,0.000,-1,F277W,23.36,2,1.077,23.36,v04_diff_candidate,29.92,29.59,27.55,27.74,-1,-1,-1,-1,6.89,16.57,23.36,13.55,0.00,0.00,0.00,0.00,1.0775,-1,0.00,-1,0.00,-1,0.00,,,
cand_00658,353909,JWST,028,A10,101541378,150.3171346,1.7692712,150.3171346,1.7692712,0.000,-1,F277W,23.20,2,1.077,23.20,v04_diff_candidate,29.13,28.33,27.72,27.93,-1,-1,-1,-1,12.07,23.31,23.20,11.32,0.00,0.00,0.00,0.00,1.0765,-1,0.00,-1,0.00,-1,0.00,,,
cand_00659,714568,JWST,064,B9,101544258,150.2566049,2.2152506,150.2566049,2.2152506,0.000,-1,F277W,22.99,2,1.069,22.99,v04_diff_candidate,-1,31.63,27.39,27.25,-1,23.10,21.59,-1,-2.03,3.18,22.99,15.03,-1.89,0.67,1.68,-0.29,1.0695,24.87,0.58,24.37,0.58,-1,-0.44,,,
cand_00660,349842,JWST,028,A10,101541378,150.2763285,1.7555349,150.2763285,1.7555349,0.000,-1,F277W,22.89,2,1.067,22.89,v04_diff_candidate,30.07,29.73,27.60,27.47,-1,-1,-1,-1,6.27,11.14,22.89,16.02,0.00,0.00,0.00,0.00,1.0674,-1,0.00,-1,0.00,-1,0.00,,,
cand_00661,20707,JWST,067,A1,101544256,149.8053360,2.2702011,149.8053360,2.2702011,0.000,-1,F277W,22.82,2,1.066,22.82,v04_diff_candidate,28.72,29.14,27.85,27.35,30.40,20.63,20.70,20.51,17.01,14.05,22.82,18.03,1.13,2.74,1.99,2.34,1.0659,23.36,0.71,23.12,0.69,23.49,0.47,,,
cand_00662,237016,JWST,043,A7,101542816,149.8417727,1.9550082,149.8417727,1.9550082,0.000,-1,F277W,22.70,2,1.063,22.70,v04_diff_candidate,30.16,29.72,27.66,27.66,-1,-1,22.07,21.77,5.94,8.56,22.70,15.49,-0.39,-0.08,0.84,0.87,1.0632,22.05,3.69,24.41,0.33,23.32,0.82,,,
cand_00663,259515,JWST,042,A7,101542816,149.8986260,1.8877180,149.8986260,1.8877180,0.000,-1,F277W,22.55,2,1.060,22.55,v04_diff_candidate,29.93,29.54,27.62,27.72,-1,-1,-1,-1,6.13,16.16,22.55,13.83,0.00,0.00,0.00,0.00,1.0599,-1,0.00,-1,0.00,-1,0.00,,,
cand_00664,236206,JWST,042,A7,101542816,149.9085942,1.9245934,149.9085942,1.9245934,0.000,-1,F277W,22.22,2,1.053,22.22,v04_diff_candidate,29.81,29.51,27.72,27.48,29.21,-1,20.25,-1,9.12,15.98,22.22,18.28,1.40,-0.93,3.28,-3.76,1.0526,22.72,1.40,21.44,3.70,-1,-0.86,,,
cand_00665,433670,JWST,089,B2,101545697,150.1428673,2.4903475,150.1428673,2.4903475,0.000,-1,F277W,22.08,2,1.049,22.08,v04_diff_candidate,30.13,28.82,27.37,27.36,29.39,19.75,19.48,19.04,10.30,18.18,22.08,13.74,2.01,3.43,3.19,5.30,1.0495,22.52,0.83,22.21,0.76,22.00,1.07,,,
cand_00666,217549,JWST,056,A6,101542815,149.6920481,1.9607972,149.6920481,1.9607972,0.000,-1,F277W,21.98,2,1.047,21.98,v04_diff_candidate,29.29,29.21,27.63,27.82,-1,-1,-1,-1,18.83,18.16,21.98,10.15,0.00,0.00,0.00,0.00,1.0472,-1,0.00,-1,0.00,-1,0.00,,,
cand_00667,310829,JWST,029,A9,101541378,150.2000084,1.7723429,150.2000084,1.7723429,0.000,-1,F444W,21.84,2,1.044,21.84,v04_diff_candidate,29.21,28.84,27.26,27.04,-1,-1,-1,-1,18.40,15.15,19.32,21.84,0.00,0.00,0.00,0.00,1.0440,-1,0.00,-1,0.00,-1,0.00,,,
cand_00668,229522,JWST,043,A7,101542816,149.8652990,1.8925073,149.8652990,1.8925073,0.000,-1,F277W,19.17,2,1.044,19.17,v04_diff_candidate,28.75,28.74,27.78,27.75,-1,-1,-1,-1,21.84,18.83,19.17,14.41,0.00,0.00,0.00,0.00,1.0440,-1,0.00,-1,0.00,-1,0.00,,,
cand_00669,353884,JWST,041,A10,101541378,150.2263180,1.8020864,150.2263180,1.8020864,0.000,-1,F277W,21.61,2,1.039,21.61,v04_diff_candidate,30.43,29.62,27.64,27.50,-1,-1,-1,-1,6.11,11.34,21.61,17.89,0.00,0.00,0.00,0.00,1.0386,-1,0.00,-1,0.00,-1,0.00,,,
cand_00670,85631,JWST,054,A3,101542817,150.0219661,2.0992526,150.0219661,2.0992526,0.000,-1,F277W,20.93,2,1.029,20.93,v04_diff_candidate,28.83,28.91,27.57,27.41,-1,21.24,20.63,20.58,20.95,21.18,20.93,16.37,-0.37,2.06,2.88,2.62,1.0286,23.37,1.10,22.32,2.21,22.72,1.57,,,
cand_00671,337174,JWST,041,A9,101541377,150.1460288,1.7949269,150.1460288,1.7949269,0.000,-1,F277W,20.99,2,1.024,20.99,v04_diff_candidate,30.04,29.33,27.77,27.97,-1,-1,-1,-1,10.57,12.37,20.99,10.84,0.00,0.00,0.00,0.00,1.0241,-1,0.00,-1,0.00,-1,0.00,,,
cand_00672,270677,JWST,042,A7,101541377,149.9330291,1.8677619,149.9330291,1.8677619,0.000,-1,F277W,20.88,2,1.022,20.88,v04_diff_candidate,29.11,29.92,27.71,27.88,-1,-1,-1,-1,19.70,6.12,20.88,12.56,0.00,0.00,0.00,0.00,1.0216,-1,0.00,-1,0.00,-1,0.00,,,
cand_00673,755810,JWST,063,B10,101544258,150.4227607,2.1459034,150.4227607,2.1459034,0.000,-1,F444W,20.70,2,1.017,20.70,v04_diff_candidate,32.28,30.10,27.94,27.38,29.79,21.74,21.24,20.77,1.11,8.74,17.50,20.70,1.74,2.72,3.88,5.48,1.0173,24.44,0.63,24.02,0.83,23.23,1.48,,,
cand_00674,245859,JWST,055,A7,101542816,149.8680795,2.0076568,149.8680795,2.0076568,0.000,-1,F444W,20.69,2,1.017,20.69,v04_diff_candidate,31.46,30.15,27.76,27.57,29.92,18.98,18.77,18.66,2.59,7.74,16.49,20.69,0.46,19.57,17.33,20.33,1.0170,23.48,1.02,23.31,0.89,22.29,2.61,,,
cand_00675,314080,JWST,041,A8,101541377,150.0760732,1.8444872,150.0760732,1.8444872,0.000,-1,F444W,20.62,2,1.015,20.62,v04_diff_candidate,30.65,29.84,27.60,27.58,-1,-1,-1,-1,4.28,12.00,14.35,20.62,0.00,0.00,0.00,0.00,1.0152,-1,0.00,-1,0.00,-1,0.00,,,
cand_00676,230199,JWST,043,A7,101542816,149.8179295,1.9157199,149.8179295,1.9157199,0.000,-1,F277W,20.55,2,1.014,20.55,v04_diff_candidate,30.34,29.65,27.57,27.84,-1,-1,-1,-1,4.82,13.84,20.55,12.61,0.00,0.00,0.00,0.00,1.0136,-1,0.00,-1,0.00,-1,0.00,,,
cand_00677,354778,JWST,028,A10,101541378,150.3020396,1.7818577,150.3020396,1.7818577,0.000,-1,F277W,20.40,2,1.010,20.40,v04_diff_candidate,30.92,29.41,27.59,27.76,-1,-1,-1,-1,3.55,10.24,20.40,13.29,0.00,0.00,0.00,0.00,1.0099,-1,0.00,-1,0.00,-1,0.00,,,
cand_00678,355163,JWST,028,A10,101541378,150.3291124,1.7755819,150.3291124,1.7755819,0.000,-1,F277W,20.38,2,1.009,20.38,v04_diff_candidate,31.07,29.27,27.22,27.30,-1,-1,-1,-1,1.54,12.11,20.38,14.52,0.00,0.00,0.00,0.00,1.0094,-1,0.00,-1,0.00,-1,0.00,,,
cand_00679,39018,JWST,054,A2,101542817,149.9505057,2.0781364,149.9505057,2.0781364,0.000,-1,F277W,20.37,2,1.009,20.37,v04_diff_candidate,33.77,29.89,27.68,27.70,29.38,21.23,20.96,20.52,0.27,17.34,20.37,13.04,2.82,2.56,2.86,3.97,1.0091,23.49,1.16,22.84,1.87,22.76,2.09,,,
cand_00680,20243,JWST,067,A1,101544256,149.7959276,2.2702614,149.7959276,2.2702614,0.000,-1,F444W,20.32,2,1.008,20.32,v04_diff_candidate,29.05,29.90,27.92,27.33,30.88,-1,21.94,21.86,12.81,10.20,17.43,20.32,1.00,-0.40,4.26,4.51,1.0080,24.61,1.26,24.37,1.35,23.45,2.95,,,
cand_00681,512904,JWST,075,B4,101545698,150.3963990,2.3993206,150.3963990,2.3993206,0.000,-1,F277W,20.32,2,1.008,20.32,v04_diff_candidate,29.19,29.49,27.55,27.37,30.04,19.44,18.92,18.90,14.66,14.69,20.32,13.54,0.32,2.30,3.20,3.64,1.0080,22.46,0.62,22.21,0.64,22.13,0.77,,,
cand_00682,237287,JWST,055,A7,101542816,149.8196837,1.9653974,149.8196837,1.9653974,0.000,-1,F444W,20.30,2,1.007,20.30,v04_diff_candidate,29.49,28.90,27.99,27.43,-1,-1,-1,-1,10.23,18.67,19.47,20.30,-0.44,-2.14,-1.05,-1.96,1.0074,-1,-1.38,-1,-3.97,-1,-0.40,,,
cand_00683,168652,JWST,051,A5,101542818,150.3984677,2.0031450,150.3984677,2.0031450,0.000,-1,F444W,20.11,2,1.003,20.11,v04_diff_candidate,29.25,29.68,27.91,27.36,29.16,20.96,21.09,21.79,13.70,17.84,18.62,20.11,2.87,3.95,2.06,1.02,1.0029,23.17,2.55,24.22,0.62,23.26,1.39,,,
cand_00684,337149,JWST,041,A9,101541377,150.1229814,1.8027778,150.1229814,1.8027778,0.000,-1,F277W,20.09,2,1.002,20.09,v04_diff_candidate,30.23,30.07,27.68,27.93,-1,-1,-1,-1,6.61,12.73,20.09,10.81,0.00,0.00,0.00,0.00,1.0022,-1,0.00,-1,0.00,-1,0.00,,,
cand_00685,348798,JWST,028,A10,101541378,150.3150545,1.7315571,150.3150545,1.7315571,0.000,-1,F277W,19.99,2,1.000,19.99,v04_diff_candidate,28.53,28.47,26.03,25.76,-1,-1,-1,-1,18.17,13.85,19.99,7.37,0.00,0.00,0.00,0.00,0.9998,-1,0.00,-1,0.00,-1,0.00,,,
cand_00686,229756,JWST,043,A7,101542816,149.8703720,1.8925641,149.8703720,1.8925641,0.000,-1,F444W,12.86,2,0.985,12.86,v04_diff_candidate,29.20,28.66,27.82,27.76,-1,-1,-1,-1,14.80,19.41,12.69,12.86,0.00,0.00,0.00,0.00,0.9849,-1,0.00,-1,0.00,-1,0.00,,,
cand_00687,311545,JWST,041,A9,101541377,150.1449266,1.7994280,150.1449266,1.7994280,0.000,-1,F277W,18.99,2,0.974,18.99,v04_diff_candidate,29.45,29.17,27.53,27.40,-1,-1,-1,-1,7.80,12.28,18.99,12.39,0.00,0.00,0.00,0.00,0.9742,-1,0.00,-1,0.00,-1,0.00,,,
cand_00688,70257,EUCLID-NISP,066,A2,101544256,149.9379314,2.1335744,149.9379314,2.1335744,0.000,-1,J,7.11,2,0.974,7.11,v04_diff_candidate,28.37,30.61,-1,-1,-1,21.86,21.54,-1,18.98,3.72,-2.61,-0.95,-1.48,5.84,7.11,-0.24,0.9738,24.65,1.51,24.18,2.07,-1,-2.16,,,
cand_00689,259658,JWST,043,A6,101542816,149.7989042,1.9263933,149.7989042,1.9263933,0.000,-1,F444W,18.86,2,0.971,18.86,v04_diff_candidate,30.03,30.09,27.85,27.36,-1,-1,-1,-1,6.59,5.84,18.83,18.86,0.00,0.00,0.00,0.00,0.9706,-1,0.00,-1,0.00,-1,0.00,,,
cand_00690,348344,JWST,028,A10,101541378,150.2782183,1.7410443,150.2782183,1.7410443,0.000,-1,F277W,16.76,2,0.970,16.76,v04_diff_candidate,29.56,28.94,27.63,27.82,-1,-1,-1,-1,8.48,18.83,16.76,8.83,0.00,0.00,0.00,0.00,0.9699,-1,0.00,-1,0.00,-1,0.00,,,
cand_00691,314263,JWST,041,A9,101541377,150.1664389,1.8126890,150.1664389,1.8126890,0.000,-1,F277W,18.66,2,0.965,18.66,v04_diff_candidate,29.74,29.84,27.15,27.12,-1,-1,-1,-1,9.86,8.24,18.66,14.19,0.00,0.00,0.00,0.00,0.9653,-1,0.00,-1,0.00,-1,0.00,,,
cand_00692,352480,JWST,028,A10,101541378,150.3145577,1.7601094,150.3145577,1.7601094,0.000,-1,F277W,18.55,2,0.962,18.55,v04_diff_candidate,29.90,29.54,26.80,27.50,-1,-1,-1,-1,5.80,8.17,18.55,12.84,0.00,0.00,0.00,0.00,0.9623,-1,0.00,-1,0.00,-1,0.00,,,
cand_00693,146837,EUCLID-NISP,053,A4,101542818,150.2045666,1.9991108,150.2045666,1.9991108,0.000,-1,H,7.32,2,0.954,7.32,v04_diff_candidate,29.50,29.55,28.75,30.16,-1,21.90,22.21,21.44,15.91,18.23,10.01,2.03,-1.06,5.63,3.71,7.32,0.9538,24.14,2.31,24.07,2.07,23.11,5.25,,,
cand_00694,232732,JWST,043,A7,101542816,149.8646657,1.9174675,149.8646657,1.9174675,0.000,-1,F277W,18.15,2,0.952,18.15,v04_diff_candidate,29.41,29.74,27.69,27.69,-1,-1,-1,-1,16.98,14.64,18.15,17.61,0.00,0.00,0.00,0.00,0.9516,-1,0.00,-1,0.00,-1,0.00,,,
cand_00695,356232,JWST,040,A10,101541378,150.2939985,1.7978091,150.2939985,1.7978091,0.000,-1,F277W,18.08,2,0.950,18.08,v04_diff_candidate,29.87,29.65,27.82,27.94,-1,-1,-1,-1,3.95,5.27,18.08,12.00,0.00,0.00,0.00,0.00,0.9497,-1,0.00,-1,0.00,-1,0.00,,,
