id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,combined_sigma,max_snr_detect,n_3sig_detect,quality_flag,mag_F814W,mag_VIS,mag_Y,mag_J,mag_H,mag_F115W,mag_F150W,mag_F277W,mag_F444W,snr_F814W,snr_VIS,snr_Y,snr_J,snr_H,snr_F115W,snr_F150W,snr_F277W,snr_F444W,cnn_conf_hst,cnn_conf_jwst,cnn_conf_vis,cnn_conf_nisp,composite_confidence
cand_01133,HSTID_900,JWST,090,B2,101545697,150.0355810,2.5538480,150.0355810,2.5538480,0.000,-1,F277W,10.52,0.973,10.52,1,cnn_candidate,26.99,27.61,18.96,18.54,18.27,29.53,29.41,27.33,27.30,17.02,2.52,11.47,9.12,7.51,1.81,2.44,10.52,7.85,0.0262,0.9996,0.0000,0.0000,0.9734
cand_01134,123072,EUCLID-NISP,053,A4,101542817,150.1800336,2.0247981,150.1800336,2.0247981,0.000,-1,H,41.85,0.973,41.85,1,cnn_candidate,25.58,25.73,16.51,15.57,15.09,24.44,23.59,21.55,21.23,58.38,13.55,21.93,29.35,41.85,38.87,45.98,249.10,245.66,0.0001,0.0000,0.0001,0.9736,0.9734
cand_01135,400216,EUCLID-NISP,090,B1,101545697,150.0105033,2.5691779,150.0105033,2.5691779,0.000,-1,Y,54.23,0.973,54.23,1,cnn_candidate,25.03,24.38,16.13,15.65,15.32,25.29,24.99,22.96,23.17,58.10,26.79,54.23,47.76,37.79,31.08,31.61,111.11,119.36,0.0006,0.0001,0.0020,0.9753,0.9734
cand_01136,589225,EUCLID-NISP,078,B6,101544256,149.9344999,2.3569757,149.9344999,2.3569757,0.000,-1,Y,21.24,0.973,21.24,1,cnn_candidate,25.95,25.25,17.32,16.79,16.57,27.09,26.65,24.24,23.93,27.84,17.56,21.24,20.00,18.74,8.00,9.41,49.24,64.84,0.0000,0.0254,0.0001,0.9988,0.9734
cand_01137,EuclidID_1501815998030036736,EUCLID-VIS,,,101548575,150.1815999,3.0036771,150.1815999,3.0036771,0.000,-1,VIS,188.22,0.973,188.22,1,cnn_candidate,-1,20.96,14.11,13.70,13.86,-1,-1,-1,-1,0.00,188.22,577.70,431.53,324.19,0.00,0.00,0.00,0.00,nan,nan,0.9734,0.0001,0.9733
cand_01138,141869,HST,052,A4,101542818,150.3038478,2.1070097,150.3038478,2.1070097,0.000,-1,,0.00,0.973,0.00,1,cnn_candidate,-1,28.81,18.97,18.63,18.62,29.19,28.94,26.86,24.47,-0.38,0.37,29.40,28.10,25.52,5.27,9.25,5.88,35.26,0.9735,0.0000,0.0001,0.0002,0.9733
cand_01139,EuclidID_1504302039013756928,EUCLID-NISP,,,101538499,150.4302039,1.3756853,150.4302039,1.3756853,0.000,-1,Y,0.50,0.973,0.50,1,cnn_candidate,-1,26.20,19.48,19.03,18.79,-1,-1,-1,-1,0.00,46.79,0.50,0.32,0.29,0.00,0.00,0.00,0.00,nan,nan,0.0000,0.9733,0.9733
cand_01140,205327,EUCLID-NISP,055,A6,101542816,149.7292880,2.0638148,149.7292880,2.0638148,0.000,-1,H,20.59,0.973,20.59,1,cnn_candidate,27.22,26.63,18.92,18.06,17.57,28.14,27.68,25.82,25.47,15.13,15.26,12.66,13.28,20.59,8.74,13.91,41.64,20.58,0.0000,0.0000,0.0000,0.9733,0.9732
cand_01141,EuclidID_1504636055024859136,JWST,087,B4,101545698,150.4636056,2.4859193,150.4636056,2.4859193,0.000,-1,F150W,38.12,0.973,38.12,1,cnn_candidate,27.13,26.31,18.37,17.74,17.45,26.66,26.51,26.47,26.61,12.78,8.92,3.94,3.42,3.25,30.78,38.12,6.27,3.51,0.0126,0.9888,0.0000,0.0158,0.9731
cand_01142,HSTID_801,EUCLID-NISP,056,A6,101542815,149.6918640,2.0519130,149.6918640,2.0519130,0.000,-1,Y,5.41,0.973,5.41,1,cnn_candidate,27.30,26.99,18.78,18.25,17.65,28.16,28.22,-1,-1,14.81,4.74,5.41,4.39,4.47,6.24,6.45,0.00,0.00,0.0236,0.0000,0.0001,0.9966,0.9731
cand_01143,HSTID_2688,EUCLID-NISP,055,A7,101542816,149.8568570,2.0495660,149.8568570,2.0495660,0.000,-1,H,26.49,0.973,26.49,1,cnn_candidate,26.99,27.07,18.10,17.37,16.82,27.02,26.60,24.84,24.60,18.21,2.62,15.81,19.31,26.49,16.94,21.85,35.41,16.65,0.0002,0.0000,0.0001,0.9732,0.9730
cand_01144,EuclidID_1502421610018914560,EUCLID-NISP,040,A9,101542818,150.2421611,1.8914491,150.2421611,1.8914491,0.000,-1,Y,11.91,0.973,11.91,1,cnn_candidate,25.04,24.08,16.76,16.25,16.19,26.73,26.77,23.68,23.29,61.23,57.77,11.91,9.50,6.92,4.89,3.29,63.72,129.05,0.0000,0.0023,0.0027,0.9756,0.9730
cand_01145,EuclidID_1502421547018914560,EUCLID-NISP,040,A9,101542818,150.2421548,1.8914464,150.2421548,1.8914464,0.000,-1,Y,12.01,0.973,12.01,1,cnn_candidate,25.12,24.20,16.74,16.22,16.20,26.89,26.90,23.68,23.27,48.63,53.66,12.01,9.45,6.81,3.90,2.97,74.56,146.41,0.0000,0.0023,0.0027,0.9756,0.9730
cand_01146,104980,HST,065,A3,101544257,150.0739277,2.2113991,150.0739277,2.2113991,0.000,-1,F814W,0.70,0.973,0.70,1,cnn_candidate,30.00,28.03,19.25,18.43,17.97,28.16,26.97,24.43,23.60,0.70,0.74,50.95,89.19,138.54,12.16,27.97,176.17,211.59,0.9730,0.0000,0.0000,0.0000,0.9730
cand_01147,751158,HST,051,B10,101542818,150.4407307,2.1017155,150.4407307,2.1017155,0.000,-1,F814W,6.31,0.973,6.31,1,cnn_candidate,27.52,26.66,18.32,17.77,17.65,27.87,27.07,24.65,24.28,6.31,1.67,15.31,19.76,22.43,9.11,14.61,52.24,28.03,0.9736,0.0000,0.0005,0.0008,0.9728
cand_01148,724919,HST,064,B9,101544258,150.3696757,2.2451324,150.3696757,2.2451324,0.000,-1,,0.00,0.973,0.00,1,cnn_candidate,-1,26.73,17.92,17.32,17.12,28.95,28.00,25.03,24.34,-0.10,1.67,94.19,105.12,132.31,3.87,7.10,17.02,21.58,0.9930,0.0203,0.0009,0.0008,0.9728
cand_01149,HSTID_57,HST,116,,101547134,149.6572550,2.8426630,149.6572550,2.8426630,0.000,-1,F814W,143.13,0.973,143.13,1,cnn_candidate,23.94,-1,-1,-1,-1,-1,-1,-1,-1,143.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9729,nan,0.0000,0.0001,0.9728
cand_01150,EuclidID_1497595217015984896,EUCLID-VIS,019,,101539936,149.7595060,1.5985260,149.7595060,1.5985260,0.000,-1,VIS,68.71,0.973,68.71,1,cnn_candidate,21.14,21.36,15.04,14.78,15.06,-1,-1,-1,-1,1353.86,68.71,1433.05,1584.03,1303.70,0.00,0.00,0.00,0.00,0.0000,nan,1.0000,0.0273,0.9727
cand_01151,EuclidID_1497301770015860224,EUCLID-VIS,019,,101539936,149.7301771,1.5860178,149.7301771,1.5860178,0.000,-1,VIS,6.05,0.973,6.05,1,cnn_candidate,-1,23.24,15.16,14.68,14.22,-1,-1,-1,-1,0.00,6.05,45.20,45.17,53.91,0.00,0.00,0.00,0.00,0.0000,nan,0.9971,0.0244,0.9727
cand_01152,EuclidID_1504647189017030912,EUCLID-NISP,027,,101541379,150.4647290,1.7031030,150.4647290,1.7031030,0.000,-1,H,46.14,0.973,46.14,1,cnn_candidate,26.74,26.11,18.28,17.68,17.24,-1,-1,-1,-1,20.27,6.21,27.17,32.62,46.14,0.00,0.00,0.00,0.00,0.0002,nan,0.0000,0.9728,0.9726
cand_01153,126271,EUCLID-NISP,052,A4,101542818,150.2627468,2.0180006,150.2627468,2.0180006,0.000,-1,H,13.23,0.973,13.23,1,cnn_candidate,27.15,26.81,18.52,17.14,16.66,27.06,26.28,24.59,23.99,17.47,19.09,9.89,10.77,13.23,25.38,26.89,22.66,16.90,0.0002,0.0000,0.0000,0.9727,0.9725
cand_01154,EuclidID_1502627526020179968,EUCLID-NISP,052,A4,101542818,150.2627527,2.0180007,150.2627527,2.0180007,0.000,-1,H,12.62,0.973,12.62,1,cnn_candidate,27.16,26.71,18.60,17.14,16.66,27.07,26.24,24.61,24.03,17.51,19.31,9.11,10.90,12.62,23.64,25.54,23.40,16.95,0.0002,0.0000,0.0000,0.9727,0.9725
cand_01155,EuclidID_1500284068022386432,JWST,066,A2,101544257,150.0284069,2.2386381,150.0284069,2.2386381,0.000,-1,F444W,24.33,0.972,24.33,1,cnn_candidate,27.68,26.65,17.72,16.74,16.31,29.43,29.35,24.30,23.24,6.38,24.30,22.41,37.62,53.94,0.22,0.15,12.07,24.33,0.0016,0.9822,0.0000,0.0100,0.9724
cand_01156,118406,HST,053,A4,101542817,150.1692517,1.9958139,150.1692517,1.9958139,0.000,-1,F814W,0.22,0.972,0.22,1,cnn_candidate,31.34,27.52,18.29,17.88,17.75,28.62,28.24,26.32,26.11,0.22,1.28,31.18,35.93,44.56,5.03,8.12,24.59,34.53,0.9725,0.0000,0.0000,0.0001,0.9724
cand_01157,HSTID_93,EUCLID-NISP,039,,101541378,150.4011630,1.8520800,150.4011630,1.8520800,0.000,-1,J,162.16,0.972,162.16,1,cnn_candidate,22.36,-1,16.06,15.58,15.78,-1,-1,-1,-1,1064.21,0.00,141.14,162.16,156.95,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,0.9724,0.9724
cand_01158,682798,EUCLID-NISP,077,B8,101544257,150.1280879,2.3408488,150.1280879,2.3408488,0.000,-1,H,6.42,0.972,6.42,1,cnn_candidate,26.99,26.34,18.76,18.07,17.71,27.97,27.43,26.03,26.02,16.31,14.03,3.59,4.76,6.42,7.60,13.30,60.66,31.13,0.0111,0.0000,0.0005,0.9833,0.9724
cand_01159,EuclidID_1506478951017142016,EUCLID-VIS,026,,101541379,150.6478951,1.7142034,150.6478951,1.7142034,0.000,-1,VIS,9.36,0.972,9.36,1,cnn_candidate,24.83,23.40,14.72,13.85,13.41,-1,-1,-1,-1,8.45,9.36,49.10,62.56,81.28,0.00,0.00,0.00,0.00,0.0061,nan,0.9822,0.0101,0.9723
cand_01160,274645,HST,042,A8,101541377,149.9980349,1.8760090,149.9980349,1.8760090,0.000,-1,F814W,7.78,0.972,7.78,1,cnn_candidate,27.73,-1,-1,-1,-1,27.58,27.14,25.28,25.10,7.78,0.00,0.00,0.00,0.00,12.04,23.59,92.11,103.55,0.9726,0.0003,0.0000,0.0001,0.9723
cand_01161,EuclidID_1503317464023547648,JWST,076,B4,101544258,150.3317464,2.3547550,150.3317464,2.3547550,0.000,-1,F277W,5.44,0.972,5.44,1,cnn_candidate,27.37,26.25,18.60,17.95,17.57,29.47,29.80,26.42,24.83,11.17,16.23,20.64,25.44,30.69,1.90,1.47,5.44,4.39,0.0153,0.9874,0.0000,0.0001,0.9723
cand_01162,EuclidID_1500394361026673152,EUCLID-VIS,102,,101547136,150.0394180,2.6673620,150.0394180,2.6673620,0.000,-1,VIS,68.22,0.972,68.22,1,cnn_candidate,21.08,21.34,14.91,14.76,15.03,-1,-1,-1,-1,1424.79,68.22,454.44,408.03,417.36,0.00,0.00,0.00,0.00,0.0000,nan,0.9790,0.0068,0.9723
cand_01163,HSTID_718,JWST,052,A5,101542818,150.3485340,2.0805040,150.3485340,2.0805040,0.000,-1,F150W,2.09,0.972,2.09,1,cnn_candidate,27.54,29.64,19.93,19.27,18.54,29.52,29.69,-1,-1,7.10,1.13,0.36,0.39,0.57,1.72,2.09,-0.76,-3.15,0.0275,0.9997,0.0009,0.0014,0.9722
cand_01164,EuclidID_1497402641025058304,HST,091,,101545695,149.7402641,2.5058292,149.7402641,2.5058292,0.000,-1,,0.00,0.972,0.00,1,cnn_candidate,-1,26.81,19.33,18.90,18.67,-1,-1,-1,-1,-2.04,6.06,3.98,2.97,2.57,0.00,0.00,0.00,0.00,0.9722,nan,0.0000,0.0000,0.9722
cand_01165,HSTID_933,HST,115,,101547135,149.8103790,2.8550390,149.8103790,2.8550390,0.000,-1,F814W,5.48,0.972,5.48,1,cnn_candidate,28.09,-1,-1,-1,-1,-1,-1,-1,-1,5.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.9722,nan,0.0000,0.0001,0.9721
cand_01166,157619,HST,040,A5,101542818,150.2942896,1.9511660,150.2942896,1.9511660,0.000,-1,F814W,2.09,0.972,2.09,1,cnn_candidate,28.93,27.97,19.40,18.79,18.66,28.46,28.32,26.51,26.65,2.09,1.98,64.61,93.74,105.73,6.81,7.62,19.38,17.78,0.9721,0.0000,0.0000,0.0000,0.9721
cand_01167,EuclidID_1504203066025276416,HST,087,,101545698,150.4203066,2.5276319,150.4203066,2.5276319,0.000,-1,F814W,0.28,0.972,0.28,1,cnn_candidate,29.29,21.42,14.59,14.27,14.45,-1,-1,-1,-1,0.28,635.59,1883.25,1575.18,1155.67,0.00,0.00,0.00,0.00,0.9862,nan,0.0143,0.0000,0.9721
cand_01168,EuclidID_1506845589018455552,EUCLID-NISP,038,,101541380,150.6846190,1.8456670,150.6846190,1.8456670,0.000,-1,H,323.77,0.972,323.77,1,cnn_candidate,24.97,-1,17.55,16.87,16.75,-1,-1,-1,-1,68.56,-0.06,228.79,287.04,323.77,0.00,0.00,0.00,0.00,0.0068,nan,0.0000,0.9787,0.9720
cand_01169,236729,JWST,055,A6,101542816,149.8112272,1.9639276,149.8112272,1.9639276,0.000,-1,F150W,85.40,0.972,85.40,1,cnn_candidate,26.21,25.35,18.19,17.84,18.07,25.67,25.70,25.63,26.12,12.36,16.46,39.78,53.04,46.07,80.43,85.40,8.51,7.33,0.0004,0.9724,0.0000,0.0000,0.9720
cand_01170,EuclidID_1507486349024372224,EUCLID-VIS,073,,101545700,150.7486130,2.4372590,150.7486130,2.4372590,0.000,-1,VIS,134.12,0.972,134.12,1,cnn_candidate,20.15,20.56,13.25,12.81,12.91,-1,-1,-1,-1,1454.77,134.12,2712.30,2557.51,2529.44,0.00,0.00,0.00,0.00,0.0000,nan,0.9720,0.0000,0.9720
cand_01171,EuclidID_1506195841026716160,EUCLID-NISP,098,,101547138,150.6195842,2.6716144,150.6195842,2.6716144,0.000,-1,Y,4.54,0.972,4.54,1,cnn_candidate,26.84,25.61,18.40,18.02,17.86,-1,-1,-1,-1,12.00,7.50,4.54,3.25,2.09,0.00,0.00,0.00,0.00,0.0125,nan,0.0000,0.9843,0.9719
cand_01172,HSTID_188,HST,093,,101545694,149.4874080,2.6016650,149.4874080,2.6016650,0.000,-1,F814W,131.51,0.972,131.51,1,cnn_candidate,23.61,23.18,17.03,16.68,16.84,-1,-1,-1,-1,131.51,21.68,188.24,196.88,180.82,0.00,0.00,0.00,0.00,0.9989,nan,0.0199,0.0270,0.9719
cand_01173,121292,EUCLID-VIS,052,A4,101542818,150.2599487,1.9835431,150.2599487,1.9835431,0.000,-1,VIS,8.89,0.972,8.89,1,cnn_candidate,23.09,22.66,14.69,14.06,13.65,22.73,22.21,20.50,20.87,68.28,8.89,171.05,204.16,244.45,47.19,56.13,147.26,169.76,0.0001,0.0000,0.9803,0.0085,0.9719
cand_01174,EuclidID_1498174831022042880,JWST,067,A1,101544256,149.8174832,2.2042998,149.8174832,2.2042998,0.000,-1,F444W,8.16,0.972,8.16,1,cnn_candidate,27.60,27.03,19.07,17.98,17.31,28.58,27.76,24.64,23.23,10.46,32.50,73.37,141.75,188.68,3.36,5.06,6.64,8.16,0.0002,0.9781,0.0000,0.0064,0.9718
cand_01175,311655,HST,041,A9,101541377,150.1633954,1.7938303,150.1633954,1.7938303,0.000,-1,F814W,4.08,0.972,4.08,1,cnn_candidate,28.72,-1,-1,-1,-1,29.30,29.13,27.38,27.48,4.08,0.00,0.00,0.00,0.00,3.25,5.21,24.02,17.05,0.9719,0.0000,0.0000,0.0001,0.9718
cand_01176,EuclidID_1498650367023495680,JWST,079,B6,101544256,149.8650367,2.3495808,149.8650367,2.3495808,0.000,-1,F444W,24.83,0.972,24.83,1,cnn_candidate,27.36,26.32,18.94,17.95,17.51,27.83,27.77,25.05,23.75,12.73,19.44,81.85,140.70,234.75,9.17,5.99,12.65,24.83,0.0001,0.9736,0.0000,0.0020,0.9717
cand_01177,EuclidID_1504580154025459968,EUCLID-VIS,087,,101545698,150.4580154,2.5460001,150.4580154,2.5460001,0.000,-1,VIS,321.04,0.972,321.04,1,cnn_candidate,25.97,21.27,14.23,13.92,14.09,-1,-1,-1,-1,0.23,321.04,446.22,387.87,324.43,0.00,0.00,0.00,0.00,0.0000,nan,0.9717,0.0000,0.9717
cand_01178,EuclidID_1504580197025459968,EUCLID-VIS,087,,101545698,150.4580198,2.5459984,150.4580198,2.5459984,0.000,-1,VIS,347.72,0.972,347.72,1,cnn_candidate,25.72,21.24,14.23,13.92,14.09,-1,-1,-1,-1,0.29,347.72,425.61,371.49,308.39,0.00,0.00,0.00,0.00,0.0000,nan,0.9717,0.0000,0.9717
cand_01179,EuclidID_1506703134013483520,EUCLID-NISP,,,101538500,150.6703134,1.3483549,150.6703134,1.3483549,0.000,-1,Y,133.79,0.972,133.79,1,cnn_candidate,-1,-1,16.15,-1,20.88,-1,-1,-1,-1,0.00,0.00,133.79,-0.47,1.72,0.00,0.00,0.00,0.00,nan,nan,0.0000,0.9717,0.9717
cand_01180,EuclidID_1506329621017228288,EUCLID-NISP,026,,101541379,150.6329621,1.7228350,150.6329621,1.7228350,0.000,-1,H,57.99,0.972,57.99,1,cnn_candidate,28.04,24.44,16.88,16.22,15.96,-1,-1,-1,-1,0.96,20.61,48.25,53.55,57.99,0.00,0.00,0.00,0.00,0.0031,nan,0.0094,0.9808,0.9716
cand_01181,670830,EUCLID-VIS,065,B8,101544257,150.0917150,2.2730530,150.0917150,2.2730530,0.000,-1,VIS,25.26,0.972,25.26,1,cnn_candidate,20.49,21.82,13.51,13.17,13.32,25.96,25.69,23.33,22.56,1414.84,25.26,1930.75,1976.41,2171.31,0.18,0.27,1.66,15.46,0.0000,0.0000,0.9784,0.0069,0.9716
cand_01182,EuclidID_1501331089021593600,EUCLID-NISP,065,A3,101544257,150.1331090,2.1593477,150.1331090,2.1593477,0.000,-1,H,11.05,0.972,11.05,1,cnn_candidate,26.67,25.27,17.77,17.02,16.67,26.54,26.41,25.01,24.75,14.77,9.26,6.59,7.84,11.05,19.84,17.27,48.83,59.39,0.0283,0.0000,0.0015,0.9999,0.9716
cand_01183,EuclidID_1495466968015275520,EUCLID-NISP,021,,101539935,149.5466968,1.5275491,149.5466968,1.5275491,0.000,-1,Y,626.49,0.972,626.49,1,cnn_candidate,-1,28.07,14.51,20.03,19.98,-1,-1,-1,-1,0.00,2.70,626.49,4.33,4.11,0.00,0.00,0.00,0.00,0.0000,nan,0.0000,0.9716,0.9715
cand_01184,EuclidID_1497206477023357952,EUCLID-NISP,080,,101544256,149.7206478,2.3357877,149.7206478,2.3357877,0.000,-1,Y,48.32,0.971,48.32,1,cnn_candidate,26.18,24.84,16.53,16.00,15.67,-1,-1,-1,-1,18.99,16.74,48.32,43.54,45.61,0.00,0.00,0.00,0.00,0.0099,nan,0.0279,0.9994,0.9715
cand_01185,EuclidID_1497206525023357952,EUCLID-NISP,080,,101544256,149.7206526,2.3357887,149.7206526,2.3357887,0.000,-1,Y,46.13,0.971,46.13,1,cnn_candidate,26.01,24.88,16.52,15.99,15.68,-1,-1,-1,-1,22.99,18.49,46.13,40.85,44.81,0.00,0.00,0.00,0.00,0.0047,nan,0.0279,0.9994,0.9715
cand_01186,195623,HST,055,A6,101542816,149.7994162,1.9680660,149.7994162,1.9680660,0.000,-1,F814W,0.81,0.971,0.81,1,cnn_candidate,30.08,29.25,19.16,18.44,17.75,29.38,28.38,26.51,25.99,0.81,0.24,0.07,0.12,0.31,2.29,7.42,27.90,66.47,0.9894,0.0000,0.0000,0.0181,0.9715
cand_01187,368304,EUCLID-NISP,040,A10,101542818,150.3007700,1.8958410,150.3007700,1.8958410,0.000,-1,H,1.19,0.971,1.19,1,cnn_candidate,27.19,27.19,19.70,19.23,18.65,29.32,29.03,26.64,26.56,15.68,14.94,1.17,0.97,1.19,2.28,3.19,35.46,22.13,0.0003,0.0011,0.0000,0.9725,0.9714
cand_01188,EuclidID_1501565148019478784,JWST,041,A9,101542817,150.1565148,1.9478845,150.1565148,1.9478845,0.000,-1,F277W,21.94,0.971,21.94,1,cnn_candidate,25.73,25.43,18.09,17.89,18.10,27.01,27.69,26.39,26.46,44.01,10.86,29.33,27.98,25.94,12.44,8.38,21.94,14.47,0.0051,0.9764,0.0000,0.0016,0.9714
cand_01189,756828,EUCLID-NISP,064,B10,101544258,150.3808170,2.1687216,150.3808170,2.1687216,0.000,-1,H,80.51,0.971,80.51,1,cnn_candidate,26.93,26.05,17.37,16.79,16.38,27.74,27.40,25.36,25.02,15.87,2.00,49.60,53.74,80.51,8.91,12.26,14.00,6.86,0.0283,0.0000,0.0002,0.9997,0.9714
cand_01190,14194,EUCLID-NISP,067,A1,101544256,149.7840083,2.2308074,149.7840083,2.2308074,0.000,-1,H,24.18,0.971,24.18,1,cnn_candidate,25.09,24.73,17.08,16.60,16.50,25.73,25.56,24.36,24.39,66.88,12.68,23.01,23.01,24.18,17.55,18.24,55.46,25.40,0.0009,0.0000,0.0012,0.9725,0.9713
cand_01191,EuclidID_1499809551015143680,EUCLID-NISP,018,,101539937,149.9809552,1.5143683,149.9809552,1.5143683,0.000,-1,H,81.84,0.971,81.84,1,cnn_candidate,-1,23.97,17.25,16.81,16.64,-1,-1,-1,-1,0.00,44.37,81.30,68.34,81.84,0.00,0.00,0.00,0.00,0.0000,nan,0.0001,0.9713,0.9713
cand_01192,HSTID_118,EUCLID-NISP,063,B10,101544259,150.5089330,2.1602800,150.5089330,2.1602800,0.000,-1,Y,9.07,0.971,9.07,1,cnn_candidate,23.26,-1,15.84,15.39,15.13,-1,-1,-1,-1,175.41,0.00,9.07,7.55,7.10,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.9712,0.9712
cand_01193,EuclidID_1505128116025832192,EUCLID-NISP,087,,101545699,150.5128117,2.5832302,150.5128117,2.5832302,0.000,-1,Y,13.56,0.971,13.56,1,cnn_candidate,27.33,25.66,17.59,17.07,16.86,-1,-1,-1,-1,4.86,13.37,13.56,12.02,11.74,0.00,0.00,0.00,0.00,0.0025,nan,0.0002,0.9736,0.9712
cand_01194,132214,EUCLID-NISP,052,A4,101542818,150.2977170,2.0433840,150.2977170,2.0433840,0.000,-1,H,1487.51,0.971,1487.51,1,cnn_candidate,24.02,25.45,15.75,15.11,15.00,28.22,27.70,24.55,23.77,258.09,17.57,732.37,1465.44,1487.51,0.11,0.11,2.52,16.92,0.0000,0.0000,0.0000,0.9712,0.9712
cand_01195,52210,HST,066,A2,101544257,149.9993120,2.1509860,149.9993120,2.1509860,0.000,-1,F814W,19.19,0.971,19.19,1,cnn_candidate,25.98,25.81,17.87,17.63,17.81,28.47,28.43,26.13,25.99,19.19,2.14,30.89,35.97,42.66,1.47,1.61,12.49,13.46,0.9997,0.0004,0.0286,0.0028,0.9712
cand_01196,HSTID_1822,EUCLID-NISP,039,,101541379,150.5555110,1.8748190,150.5555110,1.8748190,0.000,-1,J,63.85,0.971,63.85,1,cnn_candidate,25.89,26.78,16.82,16.08,15.49,-1,-1,-1,-1,31.44,1.74,24.28,63.85,37.89,0.00,0.00,0.00,0.00,0.0001,nan,0.0000,0.9712,0.9712
cand_01197,EuclidID_1507265151017957376,HST,038,,101541380,150.7265152,1.7957267,150.7265152,1.7957267,0.000,-1,,0.00,0.971,0.00,1,cnn_candidate,-1,23.04,16.39,15.99,16.00,-1,-1,-1,-1,-0.67,31.85,315.94,349.03,388.50,0.00,0.00,0.00,0.00,0.9901,nan,0.0192,0.0048,0.9711
cand_01198,403869,EUCLID-NISP,090,B1,101545696,149.9902208,2.6023606,149.9902208,2.6023606,0.000,-1,H,12.58,0.971,12.58,1,cnn_candidate,-1,29.37,18.47,17.64,17.41,28.55,29.34,26.60,26.68,-3.41,0.15,3.95,7.30,12.58,4.24,2.02,36.50,20.10,0.0000,0.0000,0.0182,0.9892,0.9711
cand_01199,552607,HST,075,B5,101544259,150.5236371,2.3549698,150.5236371,2.3549698,0.000,-1,F814W,4.83,0.971,4.83,1,cnn_candidate,28.21,29.11,20.61,20.51,19.86,29.32,28.63,27.57,27.68,4.83,1.05,6.26,6.10,8.04,3.42,7.05,33.86,19.77,0.9709,0.0000,0.0000,0.0000,0.9709
cand_01200,237701,EUCLID-VIS,042,A7,101542816,149.9100650,1.9350750,149.9100650,1.9350750,0.000,-1,VIS,0.04,0.971,0.04,1,cnn_candidate,20.68,26.78,14.06,13.62,13.58,-1,30.32,-1,27.17,1327.51,0.04,233.62,194.02,230.15,-0.27,0.23,-0.03,0.04,0.0000,0.0000,0.9829,0.0122,0.9709
cand_01201,EuclidID_1499282138020158720,JWST,054,A7,101542816,149.9282139,2.0158729,149.9282139,2.0158729,0.000,-1,F115W,39.13,0.971,39.13,1,cnn_candidate,26.00,25.27,18.01,17.61,17.60,26.59,26.74,25.68,25.79,32.52,11.19,20.41,23.35,27.71,39.13,29.07,24.44,14.26,0.0138,0.9845,0.0000,0.0007,0.9708
cand_01202,448879,EUCLID-VIS,089,B2,101545697,150.1362170,2.5974170,150.1362170,2.5974170,0.000,-1,VIS,20.95,0.971,20.95,1,cnn_candidate,21.07,22.58,14.11,13.76,13.90,-1,-1,23.51,22.89,1212.28,20.95,1646.15,1915.30,1896.10,-0.04,-0.01,3.15,37.30,0.0000,0.0000,0.9783,0.0077,0.9708
cand_01203,HSTID_138,JWST,089,B2,101545697,150.0635150,2.6056260,150.0635150,2.6056260,0.000,-1,F444W,55.66,0.971,55.66,1,cnn_candidate,26.25,25.37,17.98,17.38,17.20,27.54,27.59,25.44,25.09,26.36,21.17,1.81,1.88,1.87,4.83,3.35,38.99,55.66,0.0188,0.9894,0.0142,0.0045,0.9707
cand_01204,328188,JWST,040,A9,101542818,150.2336952,1.8965299,150.2336952,1.8965299,0.000,-1,F277W,23.12,0.971,23.12,1,cnn_candidate,25.53,24.35,16.69,16.36,16.27,27.77,27.71,24.69,24.83,17.73,7.50,63.97,62.35,84.28,5.39,5.09,23.12,19.04,0.0000,0.9708,0.0000,0.0000,0.9707
cand_01205,EuclidID_1502936111030498816,EUCLID-VIS,,,101548575,150.2936112,3.0498809,150.2936112,3.0498809,0.000,-1,VIS,2.67,0.971,2.67,1,cnn_candidate,-1,25.99,18.43,18.09,18.19,-1,-1,-1,-1,0.00,2.67,3.46,2.82,4.65,0.00,0.00,0.00,0.00,nan,nan,0.9721,0.0014,0.9707
cand_01206,EuclidID_1499312834023378688,JWST,078,B6,101544256,149.9313730,2.3378970,149.9313730,2.3378970,0.000,-1,F115W,3.21,0.971,3.21,1,cnn_candidate,26.97,26.66,17.51,16.49,16.05,28.52,28.57,25.54,24.45,9.80,6.09,53.25,66.71,47.39,3.21,1.92,0.89,1.66,0.0293,1.0000,0.0000,0.0000,0.9707
cand_01207,296274,HST,053,A8,101542817,150.0900244,2.0088063,150.0900244,2.0088063,0.000,-1,F814W,0.83,0.971,0.83,1,cnn_candidate,28.24,26.64,18.79,18.49,18.64,29.18,28.32,27.40,27.43,0.83,0.75,76.74,78.68,63.34,2.54,8.15,4.76,5.48,0.9780,0.0000,0.0074,0.0000,0.9707
